Test Case: A100SXM_apex_fused_rotary_positional_embedding.backward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 16  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 8, 16, 128]]    | bf16  |       6.6        |       6.63        |       6.66       |        2.04        | 2.62e+05 | 3.28e+04 |       0.2%       |     0.49%     |
| 16  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 8, 16, 128]]    | bf16  |       6.81       |       6.84        |       6.86       |        2.08        | 5.24e+05 | 6.55e+04 |      0.39%       |     0.94%     |
| 16  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 8, 16, 128]]    | bf16  |       6.86       |       6.91        |       6.96       |        2.16        | 1.05e+06 | 1.31e+05 |      0.78%       |     1.87%     |
| 16  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 8, 16, 128]]   | bf16  |      28.47       |       28.52       |      28.57       |       12.29        | 6.71e+07 | 8.39e+06 |      12.09%      |     28.9%     |
| 16  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 8, 16, 128]]   | bf16  |      56.88       |       56.93       |      56.99       |       22.57        | 1.34e+08 | 1.68e+07 |      12.1%       |    28.93%     |
| 16  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 8, 16, 128]]  | bf16  |      107.21      |      107.33       |      107.42      |       43.14        | 2.68e+08 | 3.36e+07 |      12.84%      |     30.7%     |
| 16  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 8, 16, 128]]  | bf16  |      207.97      |      208.05       |      208.13      |       84.28        | 5.37e+08 | 6.71e+07 |      13.24%      |    31.65%     |
| 16  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 8, 16, 128]]  | bf16  |      424.04      |      424.11       |      424.19      |       166.56       | 1.07e+09 | 1.34e+08 |      12.99%      |    31.05%     |
| 16  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 16, 16, 128]]   | bf16  |       6.2        |       6.25        |       6.3        |        2.08        | 5.24e+05 | 6.55e+04 |      0.43%       |     1.04%     |
| 16  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 16, 16, 128]]   | bf16  |       6.25       |       6.27        |       6.3        |        2.16        | 1.05e+06 | 1.31e+05 |      0.86%       |     2.06%     |
| 16  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 16, 16, 128]]   | bf16  |       6.3        |        6.3        |       6.3        |        2.32        | 2.10e+06 | 2.62e+05 |      1.71%       |     4.08%     |
| 16  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 16, 16, 128]]  | bf16  |      52.02       |       52.1        |      52.17       |       22.57        | 1.34e+08 | 1.68e+07 |      13.23%      |    31.63%     |
| 16  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 16, 16, 128]]  | bf16  |      97.48       |       97.92       |      98.56       |       43.14        | 2.68e+08 | 3.36e+07 |      14.12%      |    33.76%     |
| 16  | 128 | [1024, 1, 1, 128]  | True  | [[1024, 16, 16, 128]]  | bf16  |      206.23      |       206.3       |      206.39      |       84.28        | 5.37e+08 | 6.71e+07 |      13.35%      |    31.92%     |
| 16  | 128 | [2048, 1, 1, 128]  | True  | [[2048, 16, 16, 128]]  | bf16  |      407.6       |      407.68       |      407.76      |       166.56       | 1.07e+09 | 1.34e+08 |      13.51%      |     32.3%     |
| 16  | 128 | [4096, 1, 1, 128]  | True  | [[4096, 16, 16, 128]]  | bf16  |      838.2       |      838.28       |      838.35      |       331.13       | 2.15e+09 | 2.68e+08 |      13.14%      |    31.41%     |
| 16  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 32, 16, 128]]   | bf16  |       5.53       |       5.55        |       5.58       |        2.16        | 1.05e+06 | 1.31e+05 |      0.97%       |     2.32%     |
| 16  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 32, 16, 128]]   | bf16  |       5.53       |       5.56        |       5.58       |        2.32        | 2.10e+06 | 2.62e+05 |      1.94%       |     4.65%     |
| 16  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 32, 16, 128]]   | bf16  |       5.89       |       5.94        |       5.99       |        2.64        | 4.19e+06 | 5.24e+05 |      3.65%       |     8.73%     |
| 16  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 32, 16, 128]]  | bf16  |      86.02       |       86.18       |      86.32       |       43.14        | 2.68e+08 | 3.36e+07 |      16.0%       |    38.26%     |
| 16  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 32, 16, 128]]  | bf16  |      204.85      |      204.92       |      205.0       |       84.28        | 5.37e+08 | 6.71e+07 |      13.44%      |    32.13%     |
| 16  | 128 | [1024, 1, 1, 128]  | True  | [[1024, 32, 16, 128]]  | bf16  |      403.92      |      404.02       |      404.12      |       166.56       | 1.07e+09 | 1.34e+08 |      13.63%      |    32.59%     |
| 16  | 128 | [2048, 1, 1, 128]  | True  | [[2048, 32, 16, 128]]  | bf16  |      806.81      |      806.86       |      806.91      |       331.13       | 2.15e+09 | 2.68e+08 |      13.65%      |    32.63%     |
| 16  | 128 | [4096, 1, 1, 128]  | True  | [[4096, 32, 16, 128]]  | bf16  |     1353.42      |      1496.43      |     1666.66      |       660.25       | 4.29e+09 | 5.37e+08 |      16.27%      |    38.91%     |
| 32  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 2, 32, 128]]    | bf16  |       6.5        |       6.58        |       6.66       |        2.02        | 1.31e+05 | 1.64e+04 |       0.1%       |     0.25%     |
| 32  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 2, 32, 128]]    | bf16  |       6.55       |       6.57        |       6.6        |        2.04        | 2.62e+05 | 3.28e+04 |      0.21%       |     0.49%     |
| 32  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 2, 32, 128]]    | bf16  |       6.6        |       6.62        |       6.66       |        2.08        | 5.24e+05 | 6.55e+04 |      0.41%       |     0.97%     |
| 32  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 2, 32, 128]]   | bf16  |      10.24       |       10.27       |      10.29       |        7.14        | 3.36e+07 | 4.19e+06 |      16.8%       |    40.18%     |
| 32  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 2, 32, 128]]   | bf16  |      18.33       |       18.4        |      18.48       |       12.29        | 6.71e+07 | 8.39e+06 |      18.78%      |    44.89%     |
| 32  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 2, 32, 128]]  | bf16  |      43.26       |       43.32       |      43.37       |       22.57        | 1.34e+08 | 1.68e+07 |      15.91%      |    38.04%     |
| 32  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 2, 32, 128]]  | bf16  |      93.49       |       93.58       |       93.7       |       43.14        | 2.68e+08 | 3.36e+07 |      14.72%      |     35.2%     |
| 32  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 2, 32, 128]]  | bf16  |      175.26      |      175.38       |      175.51      |       84.28        | 5.37e+08 | 6.71e+07 |      15.71%      |    37.56%     |
| 32  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 4, 32, 128]]    | bf16  |       8.19       |       8.21        |       8.24       |        2.04        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.39%     |
| 32  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 4, 32, 128]]    | bf16  |       8.19       |       8.22        |       8.24       |        2.08        | 5.24e+05 | 6.55e+04 |      0.33%       |     0.78%     |
| 32  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 4, 32, 128]]    | bf16  |       8.4        |       8.45        |       8.5        |        2.16        | 1.05e+06 | 1.31e+05 |      0.64%       |     1.53%     |
| 32  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 4, 32, 128]]   | bf16  |      22.78       |       22.87       |      22.94       |       12.29        | 6.71e+07 | 8.39e+06 |      15.11%      |    36.12%     |
| 32  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 4, 32, 128]]   | bf16  |      49.92       |       50.12       |      50.33       |       22.57        | 1.34e+08 | 1.68e+07 |      13.79%      |    32.97%     |
| 32  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 4, 32, 128]]  | bf16  |      90.88       |       90.98       |      91.08       |       43.14        | 2.68e+08 | 3.36e+07 |      15.15%      |    36.22%     |
| 32  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 4, 32, 128]]  | bf16  |      175.16      |      175.33       |      175.51      |       84.28        | 5.37e+08 | 6.71e+07 |      15.72%      |    37.58%     |
| 32  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 4, 32, 128]]  | bf16  |      338.38      |      338.56       |      338.74      |       166.56       | 1.07e+09 | 1.34e+08 |      16.27%      |    38.91%     |
| 32  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 8, 32, 128]]    | bf16  |       8.19       |       8.21        |       8.24       |        2.08        | 5.24e+05 | 6.55e+04 |      0.33%       |     0.78%     |
| 32  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 8, 32, 128]]    | bf16  |       8.4        |       8.43        |       8.45       |        2.16        | 1.05e+06 | 1.31e+05 |      0.64%       |     1.53%     |
| 32  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 8, 32, 128]]    | bf16  |       8.45       |       8.45        |       8.45       |        2.32        | 2.10e+06 | 2.62e+05 |      1.27%       |     3.04%     |
| 32  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 8, 32, 128]]   | bf16  |      49.77       |       49.82       |      49.87       |       22.57        | 1.34e+08 | 1.68e+07 |      13.83%      |    33.06%     |
| 32  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 8, 32, 128]]   | bf16  |      89.86       |       90.0        |      90.16       |       43.14        | 2.68e+08 | 3.36e+07 |      15.32%      |    36.63%     |
| 32  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 8, 32, 128]]  | bf16  |      170.09      |       170.2       |      170.29      |       84.28        | 5.37e+08 | 6.71e+07 |      16.19%      |     38.7%     |
| 32  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 8, 32, 128]]  | bf16  |      338.02      |      338.17       |      338.28      |       166.56       | 1.07e+09 | 1.34e+08 |      16.29%      |    38.95%     |
| 32  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 8, 32, 128]]  | bf16  |      563.87      |      622.86       |      665.29      |       331.13       | 2.15e+09 | 2.68e+08 |      19.53%      |     46.7%     |
| 32  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 16, 32, 128]]   | bf16  |       6.71       |       6.76        |       6.81       |        2.16        | 1.05e+06 | 1.31e+05 |       0.8%       |     1.92%     |
| 32  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 16, 32, 128]]   | bf16  |       6.76       |       6.78        |       6.81       |        2.32        | 2.10e+06 | 2.62e+05 |      1.59%       |     3.8%      |
| 32  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 16, 32, 128]]   | bf16  |       6.86       |       6.86        |       6.86       |        2.64        | 4.19e+06 | 5.24e+05 |      3.14%       |     7.5%      |
| 32  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 16, 32, 128]]  | bf16  |      76.49       |       76.57       |      76.65       |       43.14        | 2.68e+08 | 3.36e+07 |      18.0%       |    43.03%     |
| 32  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 16, 32, 128]]  | bf16  |      168.35      |      168.46       |      168.55      |       84.28        | 5.37e+08 | 6.71e+07 |      16.35%      |     39.1%     |
| 32  | 128 | [1024, 1, 1, 128]  | True  | [[1024, 16, 32, 128]]  | bf16  |      328.04      |      328.29       |      328.55      |       166.56       | 1.07e+09 | 1.34e+08 |      16.79%      |    40.13%     |
| 32  | 128 | [2048, 1, 1, 128]  | True  | [[2048, 16, 32, 128]]  | bf16  |      663.24      |      663.38       |      663.5       |       331.13       | 2.15e+09 | 2.68e+08 |      16.6%       |     39.7%     |
| 32  | 128 | [4096, 1, 1, 128]  | True  | [[4096, 16, 32, 128]]  | bf16  |     1116.42      |      1220.4       |     1317.63      |       660.25       | 4.29e+09 | 5.37e+08 |      19.73%      |    47.17%     |
| 32  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 32, 32, 128]]   | bf16  |       6.81       |       6.83        |       6.86       |        2.32        | 2.10e+06 | 2.62e+05 |      1.58%       |     3.78%     |
| 32  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 32, 32, 128]]   | bf16  |       6.86       |       6.89        |       6.91       |        2.64        | 4.19e+06 | 5.24e+05 |      3.14%       |     7.5%      |
| 32  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 32, 32, 128]]   | bf16  |       7.37       |       7.39        |       7.42       |        3.29        | 8.39e+06 | 1.05e+06 |      5.84%       |    13.96%     |
| 32  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 32, 32, 128]]  | bf16  |      166.91      |      167.01       |      167.12      |       84.28        | 5.37e+08 | 6.71e+07 |      16.5%       |    39.44%     |
| 32  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 32, 32, 128]]  | bf16  |      324.3       |      324.41       |      324.51      |       166.56       | 1.07e+09 | 1.34e+08 |      16.98%      |     40.6%     |
| 32  | 128 | [1024, 1, 1, 128]  | True  | [[1024, 32, 32, 128]]  | bf16  |      642.71      |      642.82       |      642.92      |       331.13       | 2.15e+09 | 2.68e+08 |      17.13%      |    40.97%     |
| 32  | 128 | [2048, 1, 1, 128]  | True  | [[2048, 32, 32, 128]]  | bf16  |     1258.75      |      1292.84      |     1313.95      |       660.25       | 4.29e+09 | 5.37e+08 |      17.5%       |    41.84%     |
| 32  | 128 | [4096, 1, 1, 128]  | True  | [[4096, 32, 32, 128]]  | bf16  |      2220.9      |      2223.56      |     2226.48      |      1318.51       | 8.59e+09 | 1.07e+09 |      19.83%      |    47.42%     |
| 64  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 2, 64, 128]]    | bf16  |       8.91       |       8.94        |       8.96       |        2.04        | 2.62e+05 | 3.28e+04 |      0.15%       |     0.36%     |
| 64  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 2, 64, 128]]    | bf16  |       8.91       |       8.94        |       8.96       |        2.08        | 5.24e+05 | 6.55e+04 |       0.3%       |     0.72%     |
| 64  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 2, 64, 128]]    | bf16  |       9.11       |       9.16        |       9.22       |        2.16        | 1.05e+06 | 1.31e+05 |      0.59%       |     1.41%     |
| 64  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 2, 64, 128]]   | bf16  |      16.33       |       16.49       |      16.64       |       12.29        | 6.71e+07 | 8.39e+06 |      21.07%      |    50.39%     |
| 64  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 2, 64, 128]]   | bf16  |      43.72       |       44.03       |      44.34       |       22.57        | 1.34e+08 | 1.68e+07 |      15.74%      |    37.64%     |
| 64  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 2, 64, 128]]  | bf16  |      93.49       |       93.57       |      93.64       |       43.14        | 2.68e+08 | 3.36e+07 |      14.72%      |     35.2%     |
| 64  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 2, 64, 128]]  | bf16  |      172.08      |      172.11       |      172.13      |       84.28        | 5.37e+08 | 6.71e+07 |      16.0%       |    38.25%     |
| 64  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 2, 64, 128]]  | bf16  |      333.21      |      333.32       |      333.41      |       166.56       | 1.07e+09 | 1.34e+08 |      16.53%      |    39.51%     |
| 64  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 4, 64, 128]]    | bf16  |      11.21       |       11.23       |      11.26       |        2.08        | 5.24e+05 | 6.55e+04 |      0.24%       |     0.57%     |
| 64  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 4, 64, 128]]    | bf16  |      11.37       |       11.39       |      11.42       |        2.16        | 1.05e+06 | 1.31e+05 |      0.47%       |     1.13%     |
| 64  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 4, 64, 128]]    | bf16  |      11.67       |       11.7        |      11.72       |        2.32        | 2.10e+06 | 2.62e+05 |      0.92%       |     2.2%      |
| 64  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 4, 64, 128]]   | bf16  |      50.59       |       50.75       |      50.89       |       22.57        | 1.34e+08 | 1.68e+07 |      13.61%      |    32.53%     |
| 64  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 4, 64, 128]]   | bf16  |      92.67       |       92.88       |      93.08       |       43.14        | 2.68e+08 | 3.36e+07 |      14.85%      |    35.52%     |
| 64  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 4, 64, 128]]  | bf16  |      172.29      |      172.42       |      172.54      |       84.28        | 5.37e+08 | 6.71e+07 |      15.98%      |    38.21%     |
| 64  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 4, 64, 128]]  | bf16  |      333.67      |      333.81       |      333.93      |       166.56       | 1.07e+09 | 1.34e+08 |      16.5%       |    39.46%     |
| 64  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 4, 64, 128]]  | bf16  |      655.05      |       655.2       |      655.31      |       331.13       | 2.15e+09 | 2.68e+08 |      16.81%      |     40.2%     |
| 64  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 8, 64, 128]]    | bf16  |      11.16       |       11.19       |      11.21       |        2.16        | 1.05e+06 | 1.31e+05 |      0.48%       |     1.15%     |
| 64  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 8, 64, 128]]    | bf16  |      11.42       |       11.47       |      11.52       |        2.32        | 2.10e+06 | 2.62e+05 |      0.94%       |     2.25%     |
| 64  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 8, 64, 128]]    | bf16  |      11.57       |       11.6        |      11.62       |        2.64        | 4.19e+06 | 5.24e+05 |      1.86%       |     4.44%     |
| 64  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 8, 64, 128]]   | bf16  |      94.98       |       95.08       |      95.18       |       43.14        | 2.68e+08 | 3.36e+07 |      14.49%      |    34.65%     |
| 64  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 8, 64, 128]]   | bf16  |      172.9       |       173.1       |      173.26      |       84.28        | 5.37e+08 | 6.71e+07 |      15.92%      |    38.07%     |
| 64  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 8, 64, 128]]  | bf16  |      337.61      |      337.77       |      337.92      |       166.56       | 1.07e+09 | 1.34e+08 |      16.31%      |    38.99%     |
| 64  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 8, 64, 128]]  | bf16  |      575.08      |      624.41       |      661.45      |       331.13       | 2.15e+09 | 2.68e+08 |      19.15%      |    45.79%     |
| 64  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 8, 64, 128]]  | bf16  |      1134.8      |      1201.95      |     1308.26      |       660.25       | 4.29e+09 | 5.37e+08 |      19.41%      |     46.4%     |
| 64  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 16, 64, 128]]   | bf16  |       9.16       |       9.22        |       9.27       |        2.32        | 2.10e+06 | 2.62e+05 |      1.17%       |     2.81%     |
| 64  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 16, 64, 128]]   | bf16  |       9.32       |       9.35        |       9.37       |        2.64        | 4.19e+06 | 5.24e+05 |      2.31%       |     5.52%     |
| 64  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 16, 64, 128]]   | bf16  |       9.37       |       9.39        |       9.42       |        3.29        | 8.39e+06 | 1.05e+06 |      4.59%       |    10.98%     |
| 64  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 16, 64, 128]]  | bf16  |      174.64      |      174.75       |      174.85      |       84.28        | 5.37e+08 | 6.71e+07 |      15.76%      |    37.69%     |
| 64  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 16, 64, 128]]  | bf16  |      334.95      |      335.08       |      335.21      |       166.56       | 1.07e+09 | 1.34e+08 |      16.44%      |     39.3%     |
| 64  | 128 | [1024, 1, 1, 128]  | True  | [[1024, 16, 64, 128]]  | bf16  |      664.99      |      665.09       |      665.19      |       331.13       | 2.15e+09 | 2.68e+08 |      16.56%      |    39.59%     |
| 64  | 128 | [2048, 1, 1, 128]  | True  | [[2048, 16, 64, 128]]  | bf16  |     1136.74      |      1224.7       |     1310.52      |       660.25       | 4.29e+09 | 5.37e+08 |      19.38%      |    46.33%     |
| 64  | 128 | [4096, 1, 1, 128]  | True  | [[4096, 16, 64, 128]]  | bf16  |     2267.24      |      2416.71      |     2612.58      |      1318.51       | 8.59e+09 | 1.07e+09 |      19.43%      |    46.45%     |
| 64  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 32, 64, 128]]   | bf16  |       9.27       |       9.29        |       9.32       |        2.64        | 4.19e+06 | 5.24e+05 |      2.32%       |     5.55%     |
| 64  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 32, 64, 128]]   | bf16  |       9.42       |       9.45        |       9.47       |        3.29        | 8.39e+06 | 1.05e+06 |      4.57%       |    10.92%     |
| 64  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 32, 64, 128]]   | bf16  |      10.14       |       10.18       |      10.24       |        4.57        | 1.68e+07 | 2.10e+06 |      8.48%       |    20.29%     |
| 64  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 32, 64, 128]]  | bf16  |      340.22      |      340.39       |      340.58      |       166.56       | 1.07e+09 | 1.34e+08 |      16.18%      |     38.7%     |
| 64  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 32, 64, 128]]  | bf16  |      669.29      |      669.52       |      669.7       |       331.13       | 2.15e+09 | 2.68e+08 |      16.45%      |    39.34%     |
| 64  | 128 | [1024, 1, 1, 128]  | True  | [[1024, 32, 64, 128]]  | bf16  |     1140.12      |      1245.25      |     1312.15      |       660.25       | 4.29e+09 | 5.37e+08 |      19.32%      |    46.19%     |
| 64  | 128 | [2048, 1, 1, 128]  | True  | [[2048, 32, 64, 128]]  | bf16  |     2274.56      |      2278.35      |     2281.57      |      1318.51       | 8.59e+09 | 1.07e+09 |      19.37%      |     46.3%     |
| 64  | 128 | [4096, 1, 1, 128]  | True  | [[4096, 32, 64, 128]]  | bf16  |     4526.18      |      4529.87      |     4534.12      |      2635.01       | 1.72e+10 | 2.15e+09 |      19.46%      |    46.54%     |
|  1  | 16  |   [1, 1, 1, 16]    | False |    [[1, 2, 1, 16]]     | bf16  |       3.02       |       3.05        |       3.07       |        2.0         | 5.12e+02 | 6.40e+01 |       0.0%       |     0.0%      |
|  1  | 16  |   [2, 1, 1, 16]    | False |    [[2, 2, 1, 16]]     | bf16  |       3.07       |        3.1        |       3.12       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.0%      |
|  1  | 16  |   [4, 1, 1, 16]    | False |    [[4, 2, 1, 16]]     | bf16  |       3.07       |        3.1        |       3.12       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  1  | 16  |  [256, 1, 1, 16]   | False |   [[256, 2, 1, 16]]    | bf16  |       3.64       |       3.66        |       3.69       |        2.02        | 1.31e+05 | 1.64e+04 |      0.18%       |     0.44%     |
|  1  | 16  |  [512, 1, 1, 16]   | False |   [[512, 2, 1, 16]]    | bf16  |       4.15       |       4.18        |       4.2        |        2.04        | 2.62e+05 | 3.28e+04 |      0.32%       |     0.77%     |
|  1  | 16  |  [1024, 1, 1, 16]  | False |   [[1024, 2, 1, 16]]   | bf16  |       5.32       |       5.37        |       5.43       |        2.08        | 5.24e+05 | 6.55e+04 |      0.51%       |     1.21%     |
|  1  | 16  |  [2048, 1, 1, 16]  | False |   [[2048, 2, 1, 16]]   | bf16  |       7.58       |       7.61        |       7.63       |        2.16        | 1.05e+06 | 1.31e+05 |      0.71%       |     1.7%      |
|  1  | 16  |  [4096, 1, 1, 16]  | False |   [[4096, 2, 1, 16]]   | bf16  |      12.03       |       12.06       |      12.08       |        2.32        | 2.10e+06 | 2.62e+05 |      0.89%       |     2.14%     |
|  1  | 16  |   [1, 1, 1, 16]    | False |    [[1, 4, 1, 16]]     | bf16  |       3.12       |       3.14        |       3.17       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.0%      |
|  1  | 16  |   [2, 1, 1, 16]    | False |    [[2, 4, 1, 16]]     | bf16  |       3.69       |       3.74        |       3.79       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  1  | 16  |   [4, 1, 1, 16]    | False |    [[4, 4, 1, 16]]     | bf16  |       3.74       |       3.74        |       3.74       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
|  1  | 16  |  [256, 1, 1, 16]   | False |   [[256, 4, 1, 16]]    | bf16  |       5.07       |       5.07        |       5.07       |        2.04        | 2.62e+05 | 3.28e+04 |      0.27%       |     0.63%     |
|  1  | 16  |  [512, 1, 1, 16]   | False |   [[512, 4, 1, 16]]    | bf16  |       6.55       |       6.58        |       6.6        |        2.08        | 5.24e+05 | 6.55e+04 |      0.41%       |     0.98%     |
|  1  | 16  |  [1024, 1, 1, 16]  | False |   [[1024, 4, 1, 16]]   | bf16  |       9.47       |       9.49        |       9.52       |        2.16        | 1.05e+06 | 1.31e+05 |      0.57%       |     1.36%     |
|  1  | 16  |  [2048, 1, 1, 16]  | False |   [[2048, 4, 1, 16]]   | bf16  |      15.26       |       15.28       |      15.31       |        2.32        | 2.10e+06 | 2.62e+05 |       0.7%       |     1.68%     |
|  1  | 16  |  [4096, 1, 1, 16]  | False |   [[4096, 4, 1, 16]]   | bf16  |      26.62       |       26.65       |      26.68       |        2.64        | 4.19e+06 | 5.24e+05 |      0.81%       |     1.93%     |
|  1  | 16  |   [1, 1, 1, 16]    | False |    [[1, 8, 1, 16]]     | bf16  |       3.69       |       3.74        |       3.79       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  1  | 16  |   [2, 1, 1, 16]    | False |    [[2, 8, 1, 16]]     | bf16  |       3.74       |       3.76        |       3.79       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
|  1  | 16  |   [4, 1, 1, 16]    | False |    [[4, 8, 1, 16]]     | bf16  |       3.79       |       3.84        |       3.89       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  1  | 16  |  [256, 1, 1, 16]   | False |   [[256, 8, 1, 16]]    | bf16  |       6.6        |       6.63        |       6.66       |        2.08        | 5.24e+05 | 6.55e+04 |      0.41%       |     0.97%     |
|  1  | 16  |  [512, 1, 1, 16]   | False |   [[512, 8, 1, 16]]    | bf16  |       9.47       |       9.49        |       9.52       |        2.16        | 1.05e+06 | 1.31e+05 |      0.57%       |     1.36%     |
|  1  | 16  |  [1024, 1, 1, 16]  | False |   [[1024, 8, 1, 16]]   | bf16  |      15.26       |       15.29       |      15.31       |        2.32        | 2.10e+06 | 2.62e+05 |       0.7%       |     1.68%     |
|  1  | 16  |  [2048, 1, 1, 16]  | False |   [[2048, 8, 1, 16]]   | bf16  |      26.62       |       26.65       |      26.68       |        2.64        | 4.19e+06 | 5.24e+05 |      0.81%       |     1.93%     |
|  1  | 16  |  [4096, 1, 1, 16]  | False |   [[4096, 8, 1, 16]]   | bf16  |      49.36       |       49.38       |      49.41       |        3.29        | 8.39e+06 | 1.05e+06 |      0.87%       |     2.08%     |
|  1  | 16  |   [1, 1, 1, 16]    | False |    [[1, 16, 1, 16]]    | bf16  |       3.74       |       3.77        |       3.79       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
|  1  | 16  |   [2, 1, 1, 16]    | False |    [[2, 16, 1, 16]]    | bf16  |       3.79       |       3.82        |       3.84       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
