Test Case: H20SXM_vllm.ops.NATIVE_C-paged_attention_v1
| B | H  |  S  |  D  | BS | MS  | BT | output  | out__tensor  | out_precision | query__tensor | query_precision |  key_cache__tensor   | key_cache_precision | value_cache__tensor | value_cache_precision | num_kv_heads | scale | block_tables__tensor | block_tables_precision | block_tables_high | block_tables_low | seq_lens__tensor | seq_lens_precision | seq_lens_high | seq_lens_low | block_size | max_seq_len | alibi_slopes | kv_cache_dtype | k_scale | v_scale | tp_rank | blocksparse_local_blocks | blocksparse_vert_stride | blocksparse_block_size | blocksparse_head_sliding_step | k_zero | v_zero | out_scales | dtype | status  | b_device | b_dtype |  rtol  | atol  |     cosine_sim     |  max_abs_err   | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate | eb  |          rmse          | small_value_err_ratio | max_rel_error | mean_rel_error | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999780180608 | 0.00043451786  |                   |                    |                        |            | 0.0 | 8.118137719985675e-05  |          0.0          | 0.00047672025 | 0.00017541758  |  0.49951172   |   0.24834603   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999789785778 |  0.0004825592  |                   |                    |                        |            | 0.0 | 8.906713227970036e-05  |          0.0          | 0.00048449347 | 0.00017631873  |  0.49975586   |   0.2514612    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978650782  |  0.0005533695  |                   |                    |                        |            | 0.0 | 7.155867761948641e-05  |          0.0          | 0.0004760678  | 0.00017246704  |   0.4996338   |   0.2451415    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999798322603 |  0.0004632473  |                   |                    |                        |            | 0.0 | 8.339886699395562e-05  |          0.0          | 0.0004724045  | 0.00017593511  |      0.5      |   0.25044876   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999796704988 | 0.00047838688  |                   |                    |                        |            | 0.0 | 6.791377444723777e-05  |          0.0          | 0.00048084836 | 0.00017634095  |  0.49975586   |   0.24916697   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999795708014 | 0.00048685074  |                   |                    |                        |            | 0.0 | 8.038577541749058e-05  |          0.0          | 0.0004731478  | 0.00017314003  |      0.5      |   0.24630803   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999977218362  | 0.00047159195  |                   |                    |                        |            | 0.0 |  8.08108336699945e-05  |          0.0          | 0.00048279547 | 0.00018044586  |      0.5      |   0.2553358    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999782606522 | 0.00048017502  |                   |                    |                        |            | 0.0 |  9.44320889224786e-05  |          0.0          | 0.00046253012 |  0.0001756038  |  0.49975586   |   0.2501688    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999776600376 | 0.00046634674  |                   |                    |                        |            | 0.0 | 9.163933914258741e-05  |          0.0          | 0.00047740733 | 0.00018008413  |  0.49987793   |   0.25307167   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999979070814  | 0.00047123432  |                   |                    |                        |            | 0.0 | 6.908127732592298e-05  |          0.0          |  0.000472761  | 0.00017584277  |  0.49987793   |   0.24941337   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999782190988 | 0.00087976456  |                   |                    |                        |            | 0.0 | 0.00013363293486273967 |          0.0          | 0.00047910505 | 0.00017825127  |   0.4996338   |   0.25212103   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999787297519 | 0.00024032593  |                   |                    |                        |            | 0.0 | 5.410312359729958e-05  |          0.0          | 0.00047116942 | 0.00017950765  |  0.49926758   |   0.2544381    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999805135387 | 0.00047969818  |                   |                    |                        |            | 0.0 |  7.00078325466987e-05  |          0.0          | 0.00047946812 | 0.00017592793  |  0.49987793   |   0.25027305   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999797737912 | 0.00032627583  |                   |                    |                        |            | 0.0 | 5.960154576118418e-05  |          0.0          | 0.0004816243  | 0.00017430539  |  0.49987793   |   0.24920303   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999776527109 |  0.0008351803  |                   |                    |                        |            | 0.0 | 0.00012443735702140696 |          0.0          | 0.0004727399  | 0.00017866502  |      0.5      |   0.25282788   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999772007457 | 0.00048422813  |                   |                    |                        |            | 0.0 | 6.713590756195271e-05  |          0.0          | 0.0004839898  | 0.00017971214  |  0.49951172   |   0.25504988   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999979043121  | 0.00045144558  |                   |                    |                        |            | 0.0 | 7.001927159944147e-05  |          0.0          |  0.000470077  | 0.00017420649  |  0.49987793   |   0.24596202   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999773837536 | 0.00046288967  |                   |                    |                        |            | 0.0 | 8.061951378370848e-05  |          0.0          | 0.00046555224 | 0.00017859851  |  0.49938965   |   0.25379634   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999793933012 |  0.0004361868  |                   |                    |                        |            | 0.0 | 7.890880803294388e-05  |          0.0          | 0.00047892897 | 0.00017696653  |  0.49975586   |   0.24919587   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999788500001 |  0.0004312992  |                   |                    |                        |            | 0.0 | 6.581202189267292e-05  |          0.0          | 0.00048305516 |  0.0001716233  |  0.49987793   |   0.24545681   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999777485332 |  0.0009717941  |                   |                    |                        |            | 0.0 | 0.00010934578610566016 |          0.0          |  0.000479551  | 0.00017644634  |  0.49987793   |   0.25085086   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999977888656  |  0.0008187294  |                   |                    |                        |            | 0.0 |  7.33707229947929e-05  |          0.0          | 0.0004799616  | 0.00017508549  |      0.5      |    0.247661    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999785266667 | 0.00092434883  |                   |                    |                        |            | 0.0 | 9.514224769258728e-05  |          0.0          | 0.00048780465 |  0.0001759985  |      0.5      |   0.2496002    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999787610959 | 0.00087213516  |                   |                    |                        |            | 0.0 | 7.315472444707641e-05  |          0.0          | 0.0004794729  | 0.00017556609  |      0.5      |   0.24977812   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999782414087 | 0.00051760674  |                   |                    |                        |            | 0.0 | 7.075701748741733e-05  |          0.0          | 0.00048307475 | 0.00017515187  |  0.49987793   |   0.24867791   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978956371  |  0.0008108616  |                   |                    |                        |            | 0.0 | 7.597680784367399e-05  |          0.0          | 0.00048260172 | 0.00017722193  |  0.49987793   |   0.2513109    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999955840251 | 0.00045073032  |                   |                    |                        |            | 0.0 |  5.4161125459283e-05   |          0.0          | 0.00048566549 | 0.00013168932  |      0.5      |   0.18761171   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999783954998 | 0.00063085556  |                   |                    |                        |            | 0.0 | 8.684728093775817e-05  |          0.0          | 0.00047829768 |  0.0001775486  |  0.49987793   |   0.25134715   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999781587918 |  0.000975132   |                   |                    |                        |            | 0.0 | 0.00011313251615925078 |          0.0          | 0.00048237483 | 0.00017555455  |      0.5      |   0.24948809   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 128 | 16 | 128 | 8  | ['out'] | [4, 16, 128] |     fp16      | [4, 16, 128]  |      fp16       | [8, 16, 1, 16, 128]  |        fp16         |  [8, 16, 128, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999783502044 |  0.0004862547  |                   |                    |                        |            | 0.0 | 7.901558173457501e-05  |          0.0          | 0.00047949096 | 0.00017722498  |  0.49987793   |   0.2517714    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999814865056 | 0.00024068356  |                   |                    |                        |            | 0.0 | 6.329632426326393e-05  |           0           | 0.00044058345 | 0.00016735792  |  0.49951172   |   0.24068046   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978301459  | 0.00024354458  |                   |                    |                        |            | 0.0 | 5.351419850381044e-05  |          0.0          | 0.0004808526  | 0.00017529418  |  0.49987793   |   0.24861646   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999770036518 | 0.00024318695  |                   |                    |                        |            | 0.0 | 5.922281283149508e-05  |          0.0          | 0.0004680083  | 0.00017752018  |   0.4991455   |   0.25430155   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999799028624 | 0.00045859814  |                   |                    |                        |            | 0.0 | 0.00010397858103973821 |          0.0          | 0.00045130114 | 0.00016996202  |  0.49951172   |   0.24715447   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999979338194  |  0.0007469654  |                   |                    |                        |            | 0.0 | 0.00010504248564142713 |          0.0          | 0.00046618973 | 0.00017505605  |  0.49987793   |   0.2531464    |         0.0          | Max abs error is less than 0.001, consider as pass |
