Test Case: H20SXM_vllm.ops.NATIVE_C-dynamic_per_token_group_fp8_quant
| output |    _tensor     |  strides   |  _tensor_1   | precision_1 | strides_1 | ulp_dtype |   _tensor_2    | precision_2 | strides_2  | distributions |  dtype   | status | b_device | b_dtype | rtol  | atol  |     cosine_sim     |      max_abs_err       | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate |           eb           |         rmse          | small_value_err_ratio |     max_rel_error     |    mean_rel_error     | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988794147633 | 2.0435982150956988e-07 |                   |                    |                        |            |   0.115161030945758    | 7.752785090967562e-08 |           0           | 0.0033332312689870257 | 0.001247791691957142  |  0.42858887   |   0.24552882   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998657470103471 |          32.0          |                   | 0.9654123786427546 |   0.9654123786427546   |            | 6.9184495610222535e-06 |   2.645092521114052   |          0.0          |      0.99993896       |     0.0030670373      |      1.0      |  0.034354303   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988865289138 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.10867415681502086   | 7.731651874055035e-08 |           0           | 0.0033332312689870257 | 0.001242965256448004  |  0.42858887   |   0.24493349   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998657176938047 |          32.0          |                   | 0.9654236688733266 |   0.9654236688733266   |            | 4.796225769297635e-06  |   2.644999992637502   |          0.0          |      0.99993896       |     0.0030653486      |      1.0      |  0.034342717   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.999998887983699  | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11360179068150209   | 7.725355631278878e-08 |           0           | 0.0033332312689870257 | 0.0012438412886757678 |  0.42858887   |   0.24521369   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998656828576246 |          32.0          |                   | 0.9653898406260866 |   0.9653898406260866   |            | 7.385338795201669e-06  |   2.646154994956548   |          0.0          |      0.99993896       |     0.0030666732      |      1.0      |  0.034378838   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988802786322 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11324321974965229   | 7.750724544290712e-08 |           0           | 0.0033332312689870257 | 0.0012473121895072996 |  0.42858887   |   0.24558625   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.999865998017001  |          32.0          |                   | 0.9653695097221618 |   0.9653695097221618   |            | 1.2945565129520167e-05 |  2.6429488695372894   |          0.0          |      0.33332655       |     0.0030687458      |      1.0      |  0.034396514   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988885717629 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11106462969401946   | 7.721657423170946e-08 |           0           | 0.0033332312689870257 | 0.001242027393197073  |  0.42858887   |   0.2446859    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998659618059623 |          32.0          |                   | 0.9654805869154207 |   0.9654805869154207   |            | 5.424404011648123e-05  |  2.6435156044878747   |          0.0          |      0.33332655       |      0.003061196      |      1.0      |   0.03428809   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988835338983 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.10984766168289291   | 7.737326688931442e-08 |           0           | 0.0033332312689870257 | 0.0012462574185122775 |  0.42858887   |   0.24554585   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998657795227541 |          32.0          |                   | 0.9653447221482745 |   0.9653447221482745   |            | 1.481312206623783e-05  |  2.6453200561186154   |          0.0          |      0.99993896       |      0.003071254      |      1.0      |  0.034418967   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] | [1438, 16384]  | [16384, 1] | [1438, 128]  |    Float    | [128, 1]  |   bf16    | [1438, 16384]  |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988837499127 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11327038421418636   | 7.736124723017587e-08 |           0           | 0.0033332312689870257 | 0.0012452762374846268 |  0.42858887   |   0.24534638   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998653773364894 |          32.0          |                   | 0.965435450247119  |   0.965435450247119    |            | 1.4649407659447645e-05 |   2.650556287363763   |          0.0          |      0.33332655       |     0.0030643563      |      1.0      |  0.034336805   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988865202738 | 2.0435982150956988e-07 |                   |                    |                        |            |   0.115127657460759    | 7.718405812534672e-08 |           0           | 0.0033332312689870257 |  0.00124667310497916  |  0.42858887   |   0.24569963   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998664399229489 |          32.0          |                   | 0.9655433319776972 |   0.9655433319776972   |            | 1.5231503328034969e-05 |  2.6385376714998867   |          0.0          |      0.33332655       |     0.0030544156      |      1.0      |  0.034225818   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.999998885663917  | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11419630439101927   | 7.72980759276409e-08  |           0           | 0.0033332312689870257 | 0.0012440407654604674 |  0.42858887   |   0.24507695   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998655502896098 |          32.0          |                   | 0.9653219415917444 |   0.9653219415917444   |            | 2.5709225362606795e-05 |  2.6483994458493467   |          0.0          |      0.99993896       |     0.0030736926      |      1.0      |  0.034445804   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988888573541 | 2.0435982150956988e-07 |                   |                    |                        |            |   0.1119486389827141   | 7.714639826563754e-08 |           0           | 0.0033332312689870257 | 0.0012437300515155403 |  0.42858887   |   0.24508229   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998656592918317 |          32.0          |                   | 0.9654029499056229 |   0.9654029499056229   |            | 1.105981770315915e-05  |    2.6466774514336    |          0.0          |      0.33332655       |     0.0030664012      |      1.0      |   0.03436198   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988760219208 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11415905026822969   | 7.762050243148095e-08 |           0           | 0.0033332312689870257 | 0.0012482788329602973 |  0.42858887   |   0.24578658   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998662416851805 |          32.0          |                   | 0.9653351357602324 |   0.9653351357602324   |            | 5.1418450725213594e-06 |   2.641783920788416   |          0.0          |      0.99993896       |     0.0030737226      |      1.0      |  0.034434598   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988814024834 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11602175640770912   | 7.741070010129913e-08 |           0           | 0.0033332312689870257 | 0.0012474380158259129 |  0.42858887   |   0.24575819   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998658033679476 |          32.0          |                   | 0.9653486209765547 |   0.9653486209765547   |            | 1.3582232267037553e-05 |  2.6452439639002434   |          0.0          |      0.33332655       |     0.0030724981      |      1.0      |   0.03442121   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988781827308 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11389827140870257   | 7.75545896247707e-08  |           0           | 0.0033332312689870257 | 0.0012486975353722595 |  0.42858887   |   0.24577947   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998661123059477 |          32.0          |                   | 0.9654187635046195 |   0.9654187635046195   |            | 4.006758518776078e-05  |   2.642977743650101   |          0.0          |      0.33332655       |     0.0030658466      |      1.0      |  0.034347817   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988744796326 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.10731670971587523   | 7.770169431685012e-08 |           0           | 0.0033332312689870257 | 0.0012523244943284557 |  0.42858887   |   0.24651739   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998653132911143 |          32.0          |                   | 0.9654029499056229 |   0.9654029499056229   |            | 2.405995430160938e-05  |  2.6502691843888964   |          0.0          |      0.33332655       |     0.0030671638      |      1.0      |   0.03435543   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988794701409 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.10506904430757004   | 7.750466922569239e-08 |           0           | 0.0033332312689870257 | 0.0012506784746611867 |  0.42858887   |   0.2462814    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998658399993121 |          32.0          |                   | 0.9653737481062488 |   0.9653737481062488   |            | 7.576945286111663e-05  |  2.6451641363797918   |          0.0          |      0.33332655       |     0.0030689684      |      1.0      |  0.034389485   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988757869491 | 2.0436709746718407e-07 |                   |                    |                        |            |  0.11192380290085437   | 7.762634350279269e-08 |           0           | 0.0033332312689870257 | 0.0012493012641598244 |  0.42858887   |   0.24580784   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998659979167845 |          32.0          |                   | 0.9653871363066263 |   0.9653871363066263   |            | 3.3664532833300216e-05 |   2.642287026598706   |          0.0          |      0.33332655       |     0.0030686567      |      1.0      |  0.034380462   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [1438, 7168]  | [7168, 1]  |  [1438, 56]  |    Float    |  [56, 1]  |   bf16    |  [1438, 7168]  |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988771161109 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.11263163123385654   | 7.764017520974222e-08 |           0           | 0.0033332312689870257 | 0.0012493600800571845 |  0.42858887   |   0.24585749   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998673154939517 |          32.0          |                   | 0.9659233093261719 |   0.9659233093261719   |            |   0.0001373291015625   |   2.630280352937768   |          0.0          |         0.125         |     0.0030204013      |      1.0      |   0.03382969   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999989156554987 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.12841796875      | 7.616352519295114e-08 |           0           | 0.0033332312689870257 | 0.0012285559805078462 |  0.42858887   |   0.24218935   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998647954863199 |          32.0          |                   | 0.9652481079101562 |   0.9652481079101562   |            |  0.000202178955078125  |  2.6562131410696073   |          0.0          |      0.19999756       |     0.0030751557      |      1.0      |   0.03453636   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988791374381 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.117919921875     | 7.745272607431294e-08 |           0           | 0.0033332312689870257 | 0.0012432423393877682 |  0.42858887   |   0.24400276   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.999864320613404  |          32.0          |                   | 0.9651718139648438 |   0.9651718139648438   |            |  0.00011444091796875   |  2.6633414751787625   |           0           |         0.125         |      0.003087713      |      1.0      |  0.034599304   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988955124686 | 2.0435982150956988e-07 |                   |                    |                        |            |      0.1298828125      | 7.680967832147228e-08 |           0           | 0.0033332312689870257 | 0.0012294117385744808 |  0.42858887   |   0.2417708    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.999867409972965  |          32.0          |                   | 0.9655971527099609 |   0.9655971527099609   |            |  9.5367431640625e-06   |  2.6202581504429916   |          0.0          |       0.1428559       |      0.00303831       |      1.0      |   0.03418541   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988766512945 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.086669921875     | 7.787534223807201e-08 |           0           | 0.0033332312689870257 | 0.0012432431847534703 |  0.42858887   |   0.24456064   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998649986205712 |          32.0          |                   | 0.965362548828125  |   0.965362548828125    |            |   8.392333984375e-05   |  2.6481085924951246   |          0.0          |       0.1428559       |      0.003067916      |      1.0      |   0.03440094   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988985084485 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.121826171875     | 7.694416991100401e-08 |           0           | 0.0033332312689870257 | 0.0012289536414369104 |  0.42858887   |   0.2423288    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998714441874228 |          32.0          |                   | 0.9661178588867188 |   0.9661178588867188   |            |   0.0002593994140625   |   2.588138767646243   |          0.0          |         0.125         |     0.0030106374      |      1.0      |   0.03368187   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988719139562 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.11181640625      | 7.782081232148226e-08 |           0           | 0.0033332312689870257 | 0.001241187997550081  |  0.42858887   |   0.2441423    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998661228463992 |          32.0          |                   | 0.9656867980957031 |   0.9656867980957031   |            |  0.000499725341796875  |   2.646937865803958   |          0.0          |         0.125         |     0.0030440586      |      1.0      |  0.034049988   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988940016804 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.08251953125      | 7.693303214172038e-08 |           0           | 0.0033332312689870257 | 0.0012357085496793653 |  0.42858887   |   0.24281664   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998682975371598 |          32.0          |                   | 0.9660549163818359 |   0.9660549163818359   |            | 0.0002918243408203125  |  2.6223912727668397   |          0.0          |         0.125         |     0.0030179988      |      1.0      |  0.033744812   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.999998915870081  | 2.0435982150956988e-07 |                   |                    |                        |            |      0.1337890625      | 7.632136057863864e-08 |           0           | 0.0033332312689870257 | 0.0012209593006771479 |  0.42858887   |    0.240864    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998627173160408 |          32.0          |                   | 0.9647331237792969 |   0.9647331237792969   |            |  0.000522613525390625  |  2.6667144667815665   |          0.0          |      0.33332655       |     0.0031207534      |      1.0      |   0.03502083   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988765775326 | 2.0435982150956988e-07 |                   |                    |                        |            |     0.129150390625     | 7.777169232159546e-08 |           0           | 0.0033332312689870257 | 0.001246034750663756  |  0.42858887   |   0.24504927   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.999865612548821  |          32.0          |                   | 0.9651355743408203 |   0.9651355743408203   |            |  8.20159912109375e-05  |  2.6550050141977026   |          0.0          |         0.125         |      0.00308266       |      1.0      |  0.034646034   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |  [32, 16384]   | [16384, 1] |  [32, 128]   |    Float    | [128, 1]  |   bf16    |  [32, 16384]   |  bfloat16   | [16384, 1] | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988893299373 | 2.0435982150956988e-07 |                   |                    |                        |            |      0.1318359375      | 7.679866286762017e-08 |           0           | 0.0033332312689870257 | 0.0012476992484671673 |  0.42858887   |   0.2458863    |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998667630242045 |          32.0          |                   | 0.9651663643973214 |   0.9651663643973214   |            |     0.000244140625     |   2.639986623647833   |           0           |         0.125         |     0.0030805464      |      1.0      |  0.034580775   |         0.0          |     ulp error is less than 1, consider as pass     |
