Test Case: H20SXM_apex_fused_rotary_positional_embedding.backward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 16  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 8, 16, 32]]   | bf16  |       14.2       |       14.24       |      14.27       |        4.62        | 3.36e+07 | 4.19e+06 |      5.37%       |    14.77%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 8, 16, 32]]   | bf16  |      26.13       |       26.16       |       26.2       |        7.24        | 6.71e+07 | 8.39e+06 |      5.84%       |    16.05%     |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 8, 16, 32]]   | bf16  |      50.82       |       50.87       |      50.91       |       12.49        | 1.34e+08 | 1.68e+07 |       6.0%       |    16.51%     |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 8, 16, 32]]   | bf16  |      108.47      |      108.52       |      108.58      |       22.97        | 2.68e+08 | 3.36e+07 |      5.62%       |    15.47%     |
| 16  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 16, 16, 32]]    | bf16  |       2.56       |       2.59        |       2.62       |        2.01        | 1.31e+05 | 1.64e+04 |      0.12%       |     0.32%     |
| 16  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 16, 16, 32]]    | bf16  |       2.56       |       2.58        |       2.6        |        2.02        | 2.62e+05 | 3.28e+04 |      0.23%       |     0.64%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 16, 16, 32]]    | bf16  |       2.63       |       2.65        |       2.68       |        2.04        | 5.24e+05 | 6.55e+04 |      0.45%       |     1.25%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 16, 16, 32]]   | bf16  |      14.19       |       14.23       |      14.28       |        4.62        | 3.36e+07 | 4.19e+06 |      5.37%       |    14.78%     |
| 16  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 16, 16, 32]]   | bf16  |      26.13       |       26.15       |      26.18       |        7.24        | 6.71e+07 | 8.39e+06 |      5.84%       |    16.05%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 16, 16, 32]]  | bf16  |      50.85       |       50.9        |      50.94       |       12.49        | 1.34e+08 | 1.68e+07 |       6.0%       |     16.5%     |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 16, 16, 32]]  | bf16  |      107.89      |      107.95       |      108.01      |       22.97        | 2.68e+08 | 3.36e+07 |      5.65%       |    15.55%     |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 16, 16, 32]]  | bf16  |      213.46      |      213.49       |      213.52      |       43.94        | 5.37e+08 | 6.71e+07 |      5.72%       |    15.72%     |
| 16  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 32, 16, 32]]    | bf16  |       2.56       |       2.62        |       2.68       |        2.02        | 2.62e+05 | 3.28e+04 |      0.23%       |     0.64%     |
| 16  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 32, 16, 32]]    | bf16  |       2.67       |       2.69        |       2.71       |        2.04        | 5.24e+05 | 6.55e+04 |      0.45%       |     1.23%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 32, 16, 32]]    | bf16  |       2.67       |        2.7        |       2.72       |        2.08        | 1.05e+06 | 1.31e+05 |      0.89%       |     2.45%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 32, 16, 32]]   | bf16  |      26.11       |       26.13       |      26.16       |        7.24        | 6.71e+07 | 8.39e+06 |      5.84%       |    16.06%     |
| 16  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 32, 16, 32]]   | bf16  |       50.8       |       50.84       |      50.88       |       12.49        | 1.34e+08 | 1.68e+07 |       6.0%       |    16.51%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 16, 32]]  | bf16  |      107.67      |      107.73       |      107.8       |       22.97        | 2.68e+08 | 3.36e+07 |      5.67%       |    15.58%     |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 16, 32]]  | bf16  |      212.44      |      212.53       |      212.61      |       43.94        | 5.37e+08 | 6.71e+07 |      5.74%       |    15.79%     |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 16, 32]]  | bf16  |      423.38      |      423.46       |      423.54      |       85.89        | 1.07e+09 | 1.34e+08 |      5.76%       |    15.85%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 2, 32, 32]]    | bf16  |       2.88       |        2.9        |       2.92       |        2.0         | 3.28e+04 | 4.10e+03 |      0.03%       |     0.07%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 2, 32, 32]]    | bf16  |       2.89       |       2.92        |       2.95       |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.14%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 2, 32, 32]]    | bf16  |       2.95       |       2.97        |       2.99       |        2.01        | 1.31e+05 | 1.64e+04 |       0.1%       |     0.28%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 2, 32, 32]]   | bf16  |       4.38       |        4.4        |       4.44       |        2.66        | 8.39e+06 | 1.05e+06 |      4.35%       |    11.97%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 2, 32, 32]]   | bf16  |       6.44       |       6.47        |       6.5        |        3.31        | 1.68e+07 | 2.10e+06 |      5.92%       |    16.28%     |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 2, 32, 32]]   | bf16  |      10.28       |       10.31       |      10.35       |        4.62        | 3.36e+07 | 4.19e+06 |      7.42%       |     20.4%     |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 2, 32, 32]]   | bf16  |      17.98       |       18.01       |      18.04       |        7.24        | 6.71e+07 | 8.39e+06 |      8.48%       |    23.33%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 2, 32, 32]]   | bf16  |      35.27       |       35.32       |      35.37       |       12.49        | 1.34e+08 | 1.68e+07 |      8.65%       |    23.78%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 4, 32, 32]]    | bf16  |       2.86       |       2.89        |       2.91       |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.14%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 4, 32, 32]]    | bf16  |       2.92       |       2.95        |       2.99       |        2.01        | 1.31e+05 | 1.64e+04 |       0.1%       |     0.28%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 4, 32, 32]]    | bf16  |       2.94       |       2.97        |       3.01       |        2.02        | 2.62e+05 | 3.28e+04 |       0.2%       |     0.56%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 4, 32, 32]]   | bf16  |       6.23       |       6.26        |       6.29       |        3.31        | 1.68e+07 | 2.10e+06 |      6.12%       |    16.83%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 4, 32, 32]]   | bf16  |       10.1       |       10.12       |      10.14       |        4.62        | 3.36e+07 | 4.19e+06 |      7.55%       |    20.76%     |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 4, 32, 32]]   | bf16  |       17.8       |       17.84       |      17.87       |        7.24        | 6.71e+07 | 8.39e+06 |      8.57%       |    23.56%     |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 4, 32, 32]]   | bf16  |       34.8       |       34.84       |      34.88       |       12.49        | 1.34e+08 | 1.68e+07 |      8.77%       |    24.11%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 4, 32, 32]]   | bf16  |      81.58       |       81.64       |      81.69       |       22.97        | 2.68e+08 | 3.36e+07 |      7.48%       |    20.57%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 8, 32, 32]]    | bf16  |       2.75       |       2.78        |       2.82       |        2.01        | 1.31e+05 | 1.64e+04 |      0.11%       |     0.3%      |
| 32  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 8, 32, 32]]    | bf16  |       2.8        |       2.83        |       2.86       |        2.02        | 2.62e+05 | 3.28e+04 |      0.21%       |     0.59%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 8, 32, 32]]    | bf16  |       3.0        |       3.03        |       3.06       |        2.04        | 5.24e+05 | 6.55e+04 |       0.4%       |     1.09%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 8, 32, 32]]   | bf16  |      10.29       |       10.33       |      10.37       |        4.62        | 3.36e+07 | 4.19e+06 |      7.41%       |    20.38%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 8, 32, 32]]   | bf16  |      17.98       |       18.01       |      18.04       |        7.24        | 6.71e+07 | 8.39e+06 |      8.48%       |    23.33%     |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 8, 32, 32]]   | bf16  |      35.08       |       35.14       |      35.21       |       12.49        | 1.34e+08 | 1.68e+07 |       8.7%       |    23.91%     |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 8, 32, 32]]   | bf16  |      81.37       |       81.44       |      81.52       |       22.97        | 2.68e+08 | 3.36e+07 |       7.5%       |    20.62%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 8, 32, 32]]   | bf16  |      159.84      |      159.92       |      159.99      |       43.94        | 5.37e+08 | 6.71e+07 |      7.63%       |    20.99%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 16, 32, 32]]    | bf16  |       2.95       |       2.98        |       3.02       |        2.02        | 2.62e+05 | 3.28e+04 |       0.2%       |     0.56%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 16, 32, 32]]    | bf16  |       2.98       |       2.99        |       3.01       |        2.04        | 5.24e+05 | 6.55e+04 |       0.4%       |     1.1%      |
| 32  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 16, 32, 32]]    | bf16  |       3.02       |       3.04        |       3.06       |        2.08        | 1.05e+06 | 1.31e+05 |      0.79%       |     2.17%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 16, 32, 32]]   | bf16  |      17.99       |       18.04       |      18.09       |        7.24        | 6.71e+07 | 8.39e+06 |      8.48%       |    23.31%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 16, 32, 32]]   | bf16  |      35.01       |       35.08       |      35.13       |       12.49        | 1.34e+08 | 1.68e+07 |      8.71%       |    23.96%     |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 16, 32, 32]]  | bf16  |      81.01       |       81.07       |      81.13       |       22.97        | 2.68e+08 | 3.36e+07 |      7.53%       |    20.71%     |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 16, 32, 32]]  | bf16  |      158.66      |      158.71       |      158.76      |       43.94        | 5.37e+08 | 6.71e+07 |      7.69%       |    21.15%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 16, 32, 32]]  | bf16  |      315.36      |      315.48       |      315.59      |       85.89        | 1.07e+09 | 1.34e+08 |      7.74%       |    21.28%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 32, 32, 32]]    | bf16  |       3.0        |       3.02        |       3.04       |        2.04        | 5.24e+05 | 6.55e+04 |       0.4%       |     1.09%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 32, 32, 32]]    | bf16  |       3.05       |       3.08        |       3.11       |        2.08        | 1.05e+06 | 1.31e+05 |      0.78%       |     2.15%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 32, 32, 32]]    | bf16  |       3.08       |       3.11        |       3.15       |        2.16        | 2.10e+06 | 2.62e+05 |      1.55%       |     4.26%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 32, 32, 32]]   | bf16  |      34.99       |       35.02       |      35.05       |       12.49        | 1.34e+08 | 1.68e+07 |      8.72%       |    23.97%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 32, 32, 32]]   | bf16  |      80.96       |       81.03       |      81.11       |       22.97        | 2.68e+08 | 3.36e+07 |      7.54%       |    20.72%     |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 32, 32]]  | bf16  |      158.22      |      158.26       |      158.31      |       43.94        | 5.37e+08 | 6.71e+07 |      7.71%       |    21.21%     |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 32, 32]]  | bf16  |      313.48      |      313.56       |      313.63      |       85.89        | 1.07e+09 | 1.34e+08 |      7.78%       |    21.41%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 32, 32]]  | bf16  |      626.95      |      627.14       |      627.29      |       169.77       | 2.15e+09 | 2.68e+08 |      7.78%       |    21.41%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 2, 64, 32]]    | bf16  |       3.64       |       3.68        |       3.73       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.11%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 2, 64, 32]]    | bf16  |       3.67       |        3.7        |       3.72       |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.22%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 2, 64, 32]]    | bf16  |       3.71       |       3.73        |       3.76       |        2.02        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.44%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 2, 64, 32]]   | bf16  |       5.78       |       5.81        |       5.85       |        3.31        | 1.68e+07 | 2.10e+06 |       6.6%       |    18.14%     |
| 64  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 2, 64, 32]]   | bf16  |       8.73       |       8.76        |       8.79       |        4.62        | 3.36e+07 | 4.19e+06 |      8.74%       |    24.02%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 2, 64, 32]]   | bf16  |      14.35       |       14.39       |      14.44       |        7.24        | 6.71e+07 | 8.39e+06 |      10.63%      |    29.23%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 2, 64, 32]]   | bf16  |      28.31       |       28.34       |      28.38       |       12.49        | 1.34e+08 | 1.68e+07 |      10.78%      |    29.63%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 2, 64, 32]]   | bf16  |      70.35       |       70.38       |      70.41       |       22.97        | 2.68e+08 | 3.36e+07 |      8.67%       |    23.85%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 4, 64, 32]]    | bf16  |       3.67       |       3.69        |       3.71       |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.22%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 4, 64, 32]]    | bf16  |       3.69       |       3.71        |       3.72       |        2.02        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.44%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 4, 64, 32]]    | bf16  |       3.72       |       3.74        |       3.76       |        2.04        | 5.24e+05 | 6.55e+04 |      0.32%       |     0.88%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 4, 64, 32]]   | bf16  |       8.73       |       8.77        |       8.8        |        4.62        | 3.36e+07 | 4.19e+06 |      8.74%       |    24.02%     |
| 64  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 4, 64, 32]]   | bf16  |      14.34       |       14.38       |      14.41       |        7.24        | 6.71e+07 | 8.39e+06 |      10.64%      |    29.25%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 4, 64, 32]]   | bf16  |       28.3       |       28.33       |      28.36       |       12.49        | 1.34e+08 | 1.68e+07 |      10.78%      |    29.64%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 4, 64, 32]]   | bf16  |      69.76       |       69.82       |      69.88       |       22.97        | 2.68e+08 | 3.36e+07 |      8.75%       |    24.05%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 4, 64, 32]]   | bf16  |      135.87      |      135.94       |      135.99      |       43.94        | 5.37e+08 | 6.71e+07 |      8.98%       |     24.7%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 8, 64, 32]]    | bf16  |       3.67       |        3.7        |       3.72       |        2.02        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.45%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 8, 64, 32]]    | bf16  |       3.7        |       3.72        |       3.74       |        2.04        | 5.24e+05 | 6.55e+04 |      0.32%       |     0.89%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 8, 64, 32]]    | bf16  |       3.76       |       3.78        |       3.81       |        2.08        | 1.05e+06 | 1.31e+05 |      0.63%       |     1.74%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 8, 64, 32]]   | bf16  |      14.33       |       14.37       |      14.41       |        7.24        | 6.71e+07 | 8.39e+06 |      10.64%      |    29.27%     |
| 64  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 8, 64, 32]]   | bf16  |      28.12       |       28.2        |      28.28       |       12.49        | 1.34e+08 | 1.68e+07 |      10.85%      |    29.83%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 8, 64, 32]]   | bf16  |      69.49       |       69.53       |      69.57       |       22.97        | 2.68e+08 | 3.36e+07 |      8.78%       |    24.14%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 8, 64, 32]]   | bf16  |      134.64      |      134.72       |      134.79      |       43.94        | 5.37e+08 | 6.71e+07 |      9.06%       |    24.92%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 8, 64, 32]]   | bf16  |      266.51      |      266.62       |      266.72      |       85.89        | 1.07e+09 | 1.34e+08 |      9.16%       |    25.18%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 16, 64, 32]]    | bf16  |       3.72       |       3.74        |       3.75       |        2.04        | 5.24e+05 | 6.55e+04 |      0.32%       |     0.88%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 16, 64, 32]]    | bf16  |       3.76       |       3.78        |       3.81       |        2.08        | 1.05e+06 | 1.31e+05 |      0.63%       |     1.74%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 16, 64, 32]]    | bf16  |       3.81       |       3.83        |       3.85       |        2.16        | 2.10e+06 | 2.62e+05 |      1.25%       |     3.44%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 16, 64, 32]]   | bf16  |      28.15       |       28.19       |      28.23       |       12.49        | 1.34e+08 | 1.68e+07 |      10.84%      |     29.8%     |
| 64  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 16, 64, 32]]   | bf16  |       69.4       |       69.46       |      69.52       |       22.97        | 2.68e+08 | 3.36e+07 |      8.79%       |    24.17%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 16, 64, 32]]  | bf16  |      134.2       |      134.24       |      134.29      |       43.94        | 5.37e+08 | 6.71e+07 |      9.09%       |     25.0%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 16, 64, 32]]  | bf16  |      264.43      |      264.51       |      264.57      |       85.89        | 1.07e+09 | 1.34e+08 |      9.23%       |    25.38%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 16, 64, 32]]  | bf16  |      528.37      |      528.49       |      528.61      |       169.77       | 2.15e+09 | 2.68e+08 |      9.24%       |     25.4%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 32, 64, 32]]    | bf16  |       3.74       |       3.76        |       3.79       |        2.08        | 1.05e+06 | 1.31e+05 |      0.64%       |     1.75%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 32, 64, 32]]    | bf16  |       3.8        |       3.82        |       3.85       |        2.16        | 2.10e+06 | 2.62e+05 |      1.25%       |     3.45%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 32, 64, 32]]    | bf16  |       3.9        |       3.94        |       3.99       |        2.33        | 4.19e+06 | 5.24e+05 |      2.44%       |     6.72%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 32, 64, 32]]   | bf16  |      69.46       |       69.52       |      69.59       |       22.97        | 2.68e+08 | 3.36e+07 |      8.78%       |    24.15%     |
| 64  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 32, 64, 32]]   | bf16  |      133.86      |      133.95       |      134.03      |       43.94        | 5.37e+08 | 6.71e+07 |      9.12%       |    25.07%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 64, 32]]  | bf16  |      263.44      |      263.48       |      263.54      |       85.89        | 1.07e+09 | 1.34e+08 |      9.26%       |    25.47%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 64, 32]]  | bf16  |      523.99      |      524.23       |      524.44      |       169.77       | 2.15e+09 | 2.68e+08 |      9.31%       |    25.61%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 64, 32]]  | bf16  |     1051.55      |      1051.88      |     1052.17      |       337.54       | 4.29e+09 | 5.37e+08 |      9.28%       |    25.53%     |
|  1  | 64  |   [1, 1, 1, 64]    | True  |    [[1, 2, 1, 64]]     | bf16  |       2.67       |       2.68        |       2.7        |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.0%      |
|  1  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 2, 1, 64]]     | bf16  |       2.64       |       2.66        |       2.68       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  1  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 2, 1, 64]]     | bf16  |       2.66       |       2.69        |       2.74       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  1  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 2, 1, 64]]    | bf16  |       3.02       |       3.04        |       3.07       |        2.04        | 5.24e+05 | 6.55e+04 |      0.39%       |     1.09%     |
|  1  | 64  |  [512, 1, 1, 64]   | True  |   [[512, 2, 1, 64]]    | bf16  |       3.69       |       3.74        |       3.8        |        2.08        | 1.05e+06 | 1.31e+05 |      0.65%       |     1.78%     |
|  1  | 64  |  [1024, 1, 1, 64]  | True  |   [[1024, 2, 1, 64]]   | bf16  |       5.22       |       5.24        |       5.27       |        2.16        | 2.10e+06 | 2.62e+05 |      0.91%       |     2.51%     |
|  1  | 64  |  [2048, 1, 1, 64]  | True  |   [[2048, 2, 1, 64]]   | bf16  |       8.13       |       8.16        |       8.2        |        2.33        | 4.19e+06 | 5.24e+05 |      1.17%       |     3.22%     |
|  1  | 64  |  [4096, 1, 1, 64]  | True  |   [[4096, 2, 1, 64]]   | bf16  |      13.93       |       13.96       |      13.99       |        2.66        | 8.39e+06 | 1.05e+06 |      1.37%       |     3.76%     |
|  1  | 64  |   [1, 1, 1, 64]    | True  |    [[1, 4, 1, 64]]     | bf16  |       2.63       |       2.66        |       2.69       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  1  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 4, 1, 64]]     | bf16  |       2.67       |       2.71        |       2.75       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  1  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 4, 1, 64]]     | bf16  |       2.69       |       2.72        |       2.75       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
|  1  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 4, 1, 64]]    | bf16  |       3.71       |       3.74        |       3.76       |        2.08        | 1.05e+06 | 1.31e+05 |      0.64%       |     1.77%     |
|  1  | 64  |  [512, 1, 1, 64]   | True  |   [[512, 4, 1, 64]]    | bf16  |       5.23       |       5.25        |       5.27       |        2.16        | 2.10e+06 | 2.62e+05 |      0.91%       |     2.51%     |
|  1  | 64  |  [1024, 1, 1, 64]  | True  |   [[1024, 4, 1, 64]]   | bf16  |       8.14       |       8.15        |       8.17       |        2.33        | 4.19e+06 | 5.24e+05 |      1.17%       |     3.22%     |
|  1  | 64  |  [2048, 1, 1, 64]  | True  |   [[2048, 4, 1, 64]]   | bf16  |      13.94       |       13.99       |      14.03       |        2.66        | 8.39e+06 | 1.05e+06 |      1.37%       |     3.76%     |
|  1  | 64  |  [4096, 1, 1, 64]  | True  |   [[4096, 4, 1, 64]]   | bf16  |      25.51       |       25.57       |      25.63       |        3.31        | 1.68e+07 | 2.10e+06 |      1.49%       |     4.11%     |
|  1  | 64  |   [1, 1, 1, 64]    | True  |    [[1, 8, 1, 64]]     | bf16  |       2.67       |        2.7        |       2.74       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  1  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 8, 1, 64]]     | bf16  |       2.68       |       2.71        |       2.75       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
|  1  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 8, 1, 64]]     | bf16  |       2.67       |        2.7        |       2.72       |        2.0         | 3.28e+04 | 4.10e+03 |      0.03%       |     0.08%     |
|  1  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 8, 1, 64]]    | bf16  |       5.22       |       5.24        |       5.27       |        2.16        | 2.10e+06 | 2.62e+05 |      0.91%       |     2.51%     |
|  1  | 64  |  [512, 1, 1, 64]   | True  |   [[512, 8, 1, 64]]    | bf16  |       8.15       |       8.17        |       8.19       |        2.33        | 4.19e+06 | 5.24e+05 |      1.17%       |     3.22%     |
|  1  | 64  |  [1024, 1, 1, 64]  | True  |   [[1024, 8, 1, 64]]   | bf16  |      13.95       |       13.99       |      14.04       |        2.66        | 8.39e+06 | 1.05e+06 |      1.37%       |     3.76%     |
|  1  | 64  |  [2048, 1, 1, 64]  | True  |   [[2048, 8, 1, 64]]   | bf16  |      25.52       |       25.56       |       25.6       |        3.31        | 1.68e+07 | 2.10e+06 |      1.49%       |     4.11%     |
|  1  | 64  |  [4096, 1, 1, 64]  | True  |   [[4096, 8, 1, 64]]   | bf16  |       48.7       |       48.72       |      48.73       |        4.62        | 3.36e+07 | 4.19e+06 |      1.57%       |     4.31%     |
|  1  | 64  |   [1, 1, 1, 64]    | True  |    [[1, 16, 1, 64]]    | bf16  |       2.7        |       2.73        |       2.76       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
|  1  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 16, 1, 64]]    | bf16  |       2.67       |       2.69        |       2.72       |        2.0         | 3.28e+04 | 4.10e+03 |      0.03%       |     0.08%     |
|  1  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 16, 1, 64]]    | bf16  |       2.75       |       2.77        |       2.79       |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.15%     |
|  1  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 16, 1, 64]]   | bf16  |       8.14       |       8.17        |       8.19       |        2.33        | 4.19e+06 | 5.24e+05 |      1.17%       |     3.22%     |
|  1  | 64  |  [512, 1, 1, 64]   | True  |   [[512, 16, 1, 64]]   | bf16  |      13.97       |       14.0        |      14.02       |        2.66        | 8.39e+06 | 1.05e+06 |      1.36%       |     3.75%     |
