Test Case: L40S_aten_sub
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 4096  | 16384 | N/A |    [[4096, 16384], [4096, 16384]]    | bf16  |      586.34      |      586.93       |      587.41      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.48%     |
| 8192  | 16384 | N/A |    [[8192, 16384], [8192, 16384]]    | bf16  |     1177.91      |      1179.73      |     1181.51      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.13%     |
| 16384 | 16384 | N/A |   [[16384, 16384], [16384, 16384]]   | bf16  |     2338.95      |      2342.39      |     2345.79      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |     79.7%     |
| 32768 | 16384 | N/A |   [[32768, 16384], [32768, 16384]]   | bf16  |     4698.91      |      4703.46      |     4708.15      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.25%       |    79.34%     |
|  128  |  768  |  1  |    [[1, 128, 768], [1, 128, 768]]    | bf16  |       1.7        |       1.97        |       2.14       |        2.85        | 9.83e+04 | 2.95e+05 |      0.13%       |    40.16%     |
|  128  |  768  |  2  |    [[2, 128, 768], [2, 128, 768]]    | bf16  |       2.32       |       2.36        |       2.41       |        3.71        | 1.97e+05 | 5.90e+05 |      0.19%       |    58.85%     |
|  128  |  768  |  4  |    [[4, 128, 768], [4, 128, 768]]    | bf16  |       2.55       |       2.58        |       2.62       |        5.41        | 3.93e+05 | 1.18e+06 |      0.34%       |    107.08%    |
|  128  |  768  |  8  |    [[8, 128, 768], [8, 128, 768]]    | bf16  |       3.0        |       3.09        |       3.22       |        8.83        | 7.86e+05 | 2.36e+06 |      0.57%       |    182.04%    |
|  128  |  768  | 16  |   [[16, 128, 768], [16, 128, 768]]   | bf16  |       3.79       |       3.82        |       3.85       |       15.65        | 1.57e+06 | 4.72e+06 |      0.91%       |    288.2%     |
|  128  |  768  | 32  |   [[32, 128, 768], [32, 128, 768]]   | bf16  |       5.46       |       5.48        |       5.51       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    400.1%     |
| 1024  |  768  |  1  |   [[1, 1024, 768], [1, 1024, 768]]   | bf16  |       2.99       |       3.03        |       3.08       |        8.83        | 7.86e+05 | 2.36e+06 |      0.57%       |    182.65%    |
| 1024  |  768  |  2  |   [[2, 1024, 768], [2, 1024, 768]]   | bf16  |       3.82       |       3.84        |       3.86       |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    285.93%    |
| 1024  |  768  |  4  |   [[4, 1024, 768], [4, 1024, 768]]   | bf16  |       5.44       |       5.47        |       5.51       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    401.57%    |
| 1024  |  768  |  8  |   [[8, 1024, 768], [8, 1024, 768]]   | bf16  |       8.75       |       8.78        |       8.81       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    499.32%    |
| 1024  |  768  | 16  |  [[16, 1024, 768], [16, 1024, 768]]  | bf16  |      40.04       |       41.52       |       42.7       |       111.23       | 1.26e+07 | 3.77e+07 |      0.69%       |    218.24%    |
| 1024  |  768  | 32  |  [[32, 1024, 768], [32, 1024, 768]]  | bf16  |      221.13      |      221.28       |      221.4       |       220.45       | 2.52e+07 | 7.55e+07 |      0.25%       |    79.03%     |
| 4096  |  768  |  1  |   [[1, 4096, 768], [1, 4096, 768]]   | bf16  |       5.44       |       5.48        |       5.53       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    401.57%    |
| 4096  |  768  |  2  |   [[2, 4096, 768], [2, 4096, 768]]   | bf16  |       8.76       |        8.8        |       8.84       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    498.75%    |
| 4096  |  768  |  4  |   [[4, 4096, 768], [4, 4096, 768]]   | bf16  |      37.73       |       38.23       |      38.65       |       111.23       | 1.26e+07 | 3.77e+07 |      0.73%       |    231.6%     |
| 4096  |  768  |  8  |   [[8, 4096, 768], [8, 4096, 768]]   | bf16  |      222.12      |      222.31       |      222.51      |       220.45       | 2.52e+07 | 7.55e+07 |      0.25%       |    78.68%     |
| 4096  |  768  | 16  |  [[16, 4096, 768], [16, 4096, 768]]  | bf16  |      439.76      |      440.28       |      440.71      |       438.91       | 5.03e+07 | 1.51e+08 |      0.25%       |    79.48%     |
| 4096  |  768  | 32  |  [[32, 4096, 768], [32, 4096, 768]]  | bf16  |      877.68      |      878.94       |      880.04      |       875.81       | 1.01e+08 | 3.02e+08 |      0.25%       |    79.65%     |
|  128  | 4096  |  1  |   [[1, 128, 4096], [1, 128, 4096]]   | bf16  |       2.71       |       2.74        |       2.77       |        6.55        | 5.24e+05 | 1.57e+06 |      0.42%       |    134.35%    |
|  128  | 4096  |  2  |   [[2, 128, 4096], [2, 128, 4096]]   | bf16  |       3.25       |       3.29        |       3.34       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    224.05%    |
|  128  | 4096  |  4  |   [[4, 128, 4096], [4, 128, 4096]]   | bf16  |       4.36       |       4.39        |       4.43       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    334.03%    |
|  128  | 4096  |  8  |   [[8, 128, 4096], [8, 128, 4096]]   | bf16  |       6.58       |       6.62        |       6.67       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    442.66%    |
|  128  | 4096  | 16  |  [[16, 128, 4096], [16, 128, 4096]]  | bf16  |      10.92       |       10.96       |       11.0       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    533.46%    |
|  128  | 4096  | 32  |  [[32, 128, 4096], [32, 128, 4096]]  | bf16  |      147.72      |      149.52       |      151.0       |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    78.87%     |
| 1024  | 4096  |  1  |  [[1, 1024, 4096], [1, 1024, 4096]]  | bf16  |       6.56       |        6.6        |       6.64       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.01%    |
| 1024  | 4096  |  2  |  [[2, 1024, 4096], [2, 1024, 4096]]  | bf16  |      10.94       |       10.97       |      11.02       |       74.82        | 8.39e+06 | 2.52e+07 |      1.67%       |    532.49%    |
| 1024  | 4096  |  4  |  [[4, 1024, 4096], [4, 1024, 4096]]  | bf16  |      144.02      |      146.88       |      148.88      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |     80.9%     |
| 1024  | 4096  |  8  |  [[8, 1024, 4096], [8, 1024, 4096]]  | bf16  |      296.36      |      297.79       |      298.77      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    78.63%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096], [16, 1024, 4096]] | bf16  |      583.2       |      584.13       |      584.95      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.91%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096], [32, 1024, 4096]] | bf16  |     1176.04      |      1177.82      |     1179.56      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.25%     |
| 4096  | 4096  |  1  |  [[1, 4096, 4096], [1, 4096, 4096]]  | bf16  |      148.31      |      149.67       |      150.71      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    78.56%     |
| 4096  | 4096  |  2  |  [[2, 4096, 4096], [2, 4096, 4096]]  | bf16  |      293.04      |      293.37       |      293.67      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    79.52%     |
| 4096  | 4096  |  4  |  [[4, 4096, 4096], [4, 4096, 4096]]  | bf16  |      590.65      |      591.33       |      591.85      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |     78.9%     |
| 4096  | 4096  |  8  |  [[8, 4096, 4096], [8, 4096, 4096]]  | bf16  |     1174.06      |      1177.46      |     1180.19      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.39%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096], [16, 4096, 4096]] | bf16  |     2339.86      |      2342.21      |      2344.7      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.67%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096], [32, 4096, 4096]] | bf16  |     4673.17      |      4676.54      |     4680.06      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.25%       |    79.78%     |
|  128  | 8192  |  1  |   [[1, 128, 8192], [1, 128, 8192]]   | bf16  |       3.19       |       3.27        |       3.34       |        11.1        | 1.05e+06 | 3.15e+06 |      0.72%       |    228.27%    |
|  128  | 8192  |  2  |   [[2, 128, 8192], [2, 128, 8192]]   | bf16  |       4.38       |       4.41        |       4.44       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    332.5%     |
|  128  | 8192  |  4  |   [[4, 128, 8192], [4, 128, 8192]]   | bf16  |       6.56       |        6.6        |       6.64       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.01%    |
|  128  | 8192  |  8  |   [[8, 128, 8192], [8, 128, 8192]]   | bf16  |      10.93       |       10.95       |      10.97       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
|  128  | 8192  | 16  |  [[16, 128, 8192], [16, 128, 8192]]  | bf16  |      147.42      |      148.44       |      149.56      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    79.03%     |
|  128  | 8192  | 32  |  [[32, 128, 8192], [32, 128, 8192]]  | bf16  |      299.54      |      302.91       |      305.16      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.79%     |
| 1024  | 8192  |  1  |  [[1, 1024, 8192], [1, 1024, 8192]]  | bf16  |      10.92       |       10.98       |      11.04       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    533.46%    |
| 1024  | 8192  |  2  |  [[2, 1024, 8192], [2, 1024, 8192]]  | bf16  |      140.48      |      140.83       |      141.21      |       147.64       | 1.68e+07 | 5.03e+07 |      0.26%       |    82.94%     |
| 1024  | 8192  |  4  |  [[4, 1024, 8192], [4, 1024, 8192]]  | bf16  |      294.71      |      294.86       |      295.02      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    79.07%     |
| 1024  | 8192  |  8  |  [[8, 1024, 8192], [8, 1024, 8192]]  | bf16  |      581.73      |       583.2       |      584.32      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    80.11%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192], [16, 1024, 8192]] | bf16  |     1177.08      |      1179.42      |     1181.91      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.18%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192], [32, 1024, 8192]] | bf16  |     2344.07      |      2346.06      |     2348.07      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.53%     |
| 4096  | 8192  |  1  |  [[1, 4096, 8192], [1, 4096, 8192]]  | bf16  |      293.9       |      302.82       |      313.83      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    79.28%     |
| 4096  | 8192  |  2  |  [[2, 4096, 8192], [2, 4096, 8192]]  | bf16  |      583.4       |       583.9       |      584.37      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.88%     |
| 4096  | 8192  |  4  |  [[4, 4096, 8192], [4, 4096, 8192]]  | bf16  |     1176.66      |      1178.99      |     1181.45      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.21%     |
| 4096  | 8192  |  8  |  [[8, 4096, 8192], [8, 4096, 8192]]  | bf16  |     2346.12      |      2349.31      |     2352.74      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.46%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192], [16, 4096, 8192]] | bf16  |     4669.34      |      4676.27      |     4681.61      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.25%       |    79.85%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192], [32, 4096, 8192]] | bf16  |     9316.92      |      9323.19      |     9328.88      |      9322.68       | 1.07e+09 | 3.22e+09 |      0.25%       |    80.03%     |
