Test Case: L40S_apex_fused_rotary_positional_embedding.backward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  8  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 32, 8, 32]]    | bf16  |       2.49       |       2.52        |       2.56       |        2.19        | 5.24e+05 | 6.55e+04 |      0.46%       |     6.09%     |
|  8  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 32, 8, 32]]   | bf16  |       8.01       |       8.02        |       8.04       |       14.14        | 3.36e+07 | 4.19e+06 |      9.15%       |    121.21%    |
|  8  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 32, 8, 32]]   | bf16  |      13.66       |       13.69       |      13.72       |       26.27        | 6.71e+07 | 8.39e+06 |      10.73%      |    142.15%    |
|  8  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 8, 32]]   | bf16  |      24.73       |       24.76       |      24.79       |       50.55        | 1.34e+08 | 1.68e+07 |      11.85%      |    157.04%    |
|  8  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 8, 32]]   | bf16  |      53.28       |       53.47       |      53.63       |       99.09        | 2.68e+08 | 3.36e+07 |      11.0%       |    145.78%    |
|  8  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 8, 32]]   | bf16  |      201.84      |      203.64       |      204.78      |       196.18       | 5.37e+08 | 6.71e+07 |      5.81%       |    76.96%     |
| 16  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 2, 16, 32]]    | bf16  |       2.32       |       2.34        |       2.37       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.2%      |
| 16  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 2, 16, 32]]    | bf16  |       2.32       |       2.34        |       2.36       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.41%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 2, 16, 32]]    | bf16  |       2.35       |       2.38        |       2.41       |        2.02        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.81%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 2, 16, 32]]   | bf16  |       3.0        |       3.02        |       3.05       |        3.52        | 4.19e+06 | 5.24e+05 |      3.05%       |    40.45%     |
| 16  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 2, 16, 32]]   | bf16  |       3.63       |       3.66        |       3.69       |        5.03        | 8.39e+06 | 1.05e+06 |      5.05%       |    66.87%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 2, 16, 32]]   | bf16  |       5.1        |       5.12        |       5.14       |        8.07        | 1.68e+07 | 2.10e+06 |      7.18%       |    95.19%     |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 2, 16, 32]]   | bf16  |       7.84       |       7.88        |       7.91       |       14.14        | 3.36e+07 | 4.19e+06 |      9.34%       |    123.84%    |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 2, 16, 32]]   | bf16  |      13.46       |       13.5        |      13.54       |       26.27        | 6.71e+07 | 8.39e+06 |      10.89%      |    144.27%    |
| 16  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 4, 16, 32]]    | bf16  |       2.36       |       2.37        |       2.39       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.4%      |
| 16  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 4, 16, 32]]    | bf16  |       2.33       |       2.36        |       2.4        |        2.02        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.81%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 4, 16, 32]]    | bf16  |       2.36       |       2.39        |       2.43       |        2.05        | 1.31e+05 | 1.64e+04 |      0.12%       |     1.61%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 4, 16, 32]]   | bf16  |       3.63       |       3.67        |       3.73       |        5.03        | 8.39e+06 | 1.05e+06 |      5.05%       |    66.87%     |
| 16  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 4, 16, 32]]   | bf16  |       5.11       |       5.14        |       5.17       |        8.07        | 1.68e+07 | 2.10e+06 |      7.17%       |     95.0%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 4, 16, 32]]   | bf16  |       7.86       |       7.88        |       7.9        |       14.14        | 3.36e+07 | 4.19e+06 |      9.32%       |    123.52%    |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 4, 16, 32]]   | bf16  |      13.46       |       13.51       |      13.56       |       26.27        | 6.71e+07 | 8.39e+06 |      10.89%      |    144.27%    |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 4, 16, 32]]   | bf16  |      24.43       |       24.5        |      24.58       |       50.55        | 1.34e+08 | 1.68e+07 |      12.0%       |    158.97%    |
| 16  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 8, 16, 32]]    | bf16  |       2.33       |       2.37        |       2.41       |        2.02        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.81%     |
| 16  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 8, 16, 32]]    | bf16  |       2.34       |       2.37        |       2.4        |        2.05        | 1.31e+05 | 1.64e+04 |      0.12%       |     1.62%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 8, 16, 32]]    | bf16  |       2.35       |       2.37        |       2.39       |        2.09        | 2.62e+05 | 3.28e+04 |      0.24%       |     3.23%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 8, 16, 32]]   | bf16  |       5.08       |        5.1        |       5.12       |        8.07        | 1.68e+07 | 2.10e+06 |      7.21%       |    95.56%     |
| 16  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 8, 16, 32]]   | bf16  |       7.86       |       7.88        |       7.9        |       14.14        | 3.36e+07 | 4.19e+06 |      9.32%       |    123.52%    |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 8, 16, 32]]   | bf16  |      13.48       |       13.52       |      13.56       |       26.27        | 6.71e+07 | 8.39e+06 |      10.87%      |    144.05%    |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 8, 16, 32]]   | bf16  |      24.39       |       24.41       |      24.44       |       50.55        | 1.34e+08 | 1.68e+07 |      12.02%      |    159.23%    |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 8, 16, 32]]   | bf16  |      51.99       |       52.19       |      52.39       |       99.09        | 2.68e+08 | 3.36e+07 |      11.27%      |    149.4%     |
| 16  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 16, 16, 32]]    | bf16  |       2.36       |       2.38        |       2.4        |        2.05        | 1.31e+05 | 1.64e+04 |      0.12%       |     1.61%     |
| 16  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 16, 16, 32]]    | bf16  |       2.32       |       2.39        |       2.45       |        2.09        | 2.62e+05 | 3.28e+04 |      0.25%       |     3.27%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 16, 16, 32]]    | bf16  |       2.4        |       2.41        |       2.42       |        2.19        | 5.24e+05 | 6.55e+04 |      0.48%       |     6.32%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 16, 16, 32]]   | bf16  |       7.85       |       7.89        |       7.93       |       14.14        | 3.36e+07 | 4.19e+06 |      9.33%       |    123.68%    |
| 16  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 16, 16, 32]]   | bf16  |      13.44       |       13.47       |      13.49       |       26.27        | 6.71e+07 | 8.39e+06 |      10.9%       |    144.48%    |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 16, 16, 32]]  | bf16  |      24.36       |       24.42       |      24.47       |       50.55        | 1.34e+08 | 1.68e+07 |      12.03%      |    159.43%    |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 16, 16, 32]]  | bf16  |      51.77       |       52.04       |      52.28       |       99.09        | 2.68e+08 | 3.36e+07 |      11.32%      |    150.03%    |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 16, 16, 32]]  | bf16  |      199.36      |      201.46       |      202.85      |       196.18       | 5.37e+08 | 6.71e+07 |      5.88%       |    77.92%     |
| 16  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 32, 16, 32]]    | bf16  |       2.35       |       2.37        |       2.4        |        2.09        | 2.62e+05 | 3.28e+04 |      0.24%       |     3.23%     |
| 16  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 32, 16, 32]]    | bf16  |       2.4        |       2.42        |       2.44       |        2.19        | 5.24e+05 | 6.55e+04 |      0.48%       |     6.32%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 32, 16, 32]]    | bf16  |       2.53       |       2.55        |       2.57       |        2.38        | 1.05e+06 | 1.31e+05 |       0.9%       |    11.99%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 32, 16, 32]]   | bf16  |      13.47       |       13.5        |      13.53       |       26.27        | 6.71e+07 | 8.39e+06 |      10.88%      |    144.16%    |
| 16  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 32, 16, 32]]   | bf16  |      24.38       |       24.42       |      24.45       |       50.55        | 1.34e+08 | 1.68e+07 |      12.02%      |    159.3%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 16, 32]]  | bf16  |       51.7       |       52.01       |      52.34       |       99.09        | 2.68e+08 | 3.36e+07 |      11.34%      |    150.24%    |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 16, 32]]  | bf16  |      200.49      |      202.88       |      204.43      |       196.18       | 5.37e+08 | 6.71e+07 |      5.85%       |    77.48%     |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 16, 32]]  | bf16  |      402.67      |      403.11       |      403.6       |       390.36       | 1.07e+09 | 1.34e+08 |      5.82%       |    77.16%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 2, 32, 32]]    | bf16  |       2.59       |       2.62        |       2.66       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.37%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 2, 32, 32]]    | bf16  |       2.63       |       2.64        |       2.66       |        2.02        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.72%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 2, 32, 32]]    | bf16  |       2.63       |       2.65        |       2.68       |        2.05        | 1.31e+05 | 1.64e+04 |      0.11%       |     1.44%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 2, 32, 32]]   | bf16  |       3.33       |       3.36        |       3.39       |        5.03        | 8.39e+06 | 1.05e+06 |       5.5%       |    72.89%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 2, 32, 32]]   | bf16  |       4.37       |       4.39        |       4.4        |        8.07        | 1.68e+07 | 2.10e+06 |      8.38%       |    111.09%    |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 2, 32, 32]]   | bf16  |       6.23       |       6.26        |       6.28       |       14.14        | 3.36e+07 | 4.19e+06 |      11.76%      |    155.84%    |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 2, 32, 32]]   | bf16  |      10.03       |       10.06       |      10.09       |       26.27        | 6.71e+07 | 8.39e+06 |      14.61%      |    193.6%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 2, 32, 32]]   | bf16  |      17.46       |       17.49       |      17.51       |       50.55        | 1.34e+08 | 1.68e+07 |      16.78%      |    222.43%    |
| 32  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 4, 32, 32]]    | bf16  |       2.65       |       2.68        |       2.71       |        2.02        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.72%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 4, 32, 32]]    | bf16  |       2.65       |       2.67        |       2.7        |        2.05        | 1.31e+05 | 1.64e+04 |      0.11%       |     1.43%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 4, 32, 32]]    | bf16  |       2.67       |       2.72        |       2.76       |        2.09        | 2.62e+05 | 3.28e+04 |      0.21%       |     2.84%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 4, 32, 32]]   | bf16  |       4.38       |       4.41        |       4.44       |        8.07        | 1.68e+07 | 2.10e+06 |      8.36%       |    110.83%    |
| 32  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 4, 32, 32]]   | bf16  |       6.25       |       6.27        |       6.3        |       14.14        | 3.36e+07 | 4.19e+06 |      11.72%      |    155.34%    |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 4, 32, 32]]   | bf16  |      10.02       |       10.03       |      10.05       |       26.27        | 6.71e+07 | 8.39e+06 |      14.62%      |    193.79%    |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 4, 32, 32]]   | bf16  |      17.44       |       17.47       |       17.5       |       50.55        | 1.34e+08 | 1.68e+07 |      16.8%       |    222.68%    |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 4, 32, 32]]   | bf16  |      47.31       |       47.39       |      47.46       |       99.09        | 2.68e+08 | 3.36e+07 |      12.39%      |    164.18%    |
| 32  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 8, 32, 32]]    | bf16  |       2.64       |       2.67        |       2.7        |        2.05        | 1.31e+05 | 1.64e+04 |      0.11%       |     1.44%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 8, 32, 32]]    | bf16  |       2.64       |       2.69        |       2.75       |        2.09        | 2.62e+05 | 3.28e+04 |      0.22%       |     2.87%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 8, 32, 32]]    | bf16  |       2.61       |       2.67        |       2.72       |        2.19        | 5.24e+05 | 6.55e+04 |      0.44%       |     5.81%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 8, 32, 32]]   | bf16  |       6.26       |       6.29        |       6.33       |       14.14        | 3.36e+07 | 4.19e+06 |      11.7%       |    155.1%     |
| 32  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 8, 32, 32]]   | bf16  |      10.03       |       10.05       |      10.07       |       26.27        | 6.71e+07 | 8.39e+06 |      14.61%      |    193.6%     |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 8, 32, 32]]   | bf16  |      17.46       |       17.5        |      17.54       |       50.55        | 1.34e+08 | 1.68e+07 |      16.78%      |    222.43%    |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 8, 32, 32]]   | bf16  |      47.34       |       47.47       |      47.59       |       99.09        | 2.68e+08 | 3.36e+07 |      12.38%      |    164.07%    |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 8, 32, 32]]   | bf16  |      202.57      |      205.02       |      206.65      |       196.18       | 5.37e+08 | 6.71e+07 |      5.79%       |    76.69%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 16, 32, 32]]    | bf16  |       2.67       |        2.7        |       2.75       |        2.09        | 2.62e+05 | 3.28e+04 |      0.21%       |     2.84%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 16, 32, 32]]    | bf16  |       2.67       |       2.69        |       2.72       |        2.19        | 5.24e+05 | 6.55e+04 |      0.43%       |     5.68%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 16, 32, 32]]    | bf16  |       2.73       |       2.75        |       2.77       |        2.38        | 1.05e+06 | 1.31e+05 |      0.84%       |    11.11%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 16, 32, 32]]   | bf16  |       9.99       |       10.04       |      10.08       |       26.27        | 6.71e+07 | 8.39e+06 |      14.67%      |    194.38%    |
| 32  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 16, 32, 32]]   | bf16  |      17.44       |       17.47       |       17.5       |       50.55        | 1.34e+08 | 1.68e+07 |      16.8%       |    222.68%    |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 16, 32, 32]]  | bf16  |      47.51       |       47.59       |      47.67       |       99.09        | 2.68e+08 | 3.36e+07 |      12.34%      |    163.49%    |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 16, 32, 32]]  | bf16  |      201.96      |      204.63       |      206.37      |       196.18       | 5.37e+08 | 6.71e+07 |       5.8%       |    76.92%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 16, 32, 32]]  | bf16  |      406.62      |      408.96       |      410.54      |       390.36       | 1.07e+09 | 1.34e+08 |      5.77%       |    76.41%     |
| 32  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 32, 32, 32]]    | bf16  |       2.65       |       2.69        |       2.73       |        2.19        | 5.24e+05 | 6.55e+04 |      0.43%       |     5.72%     |
| 32  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 32, 32, 32]]    | bf16  |       2.77       |       2.81        |       2.85       |        2.38        | 1.05e+06 | 1.31e+05 |      0.83%       |    10.95%     |
| 32  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 32, 32, 32]]    | bf16  |       2.82       |       2.86        |       2.9        |        2.76        | 2.10e+06 | 2.62e+05 |      1.62%       |    21.52%     |
| 32  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 32, 32, 32]]   | bf16  |      17.44       |       17.48       |      17.52       |       50.55        | 1.34e+08 | 1.68e+07 |      16.8%       |    222.68%    |
| 32  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 32, 32, 32]]   | bf16  |      47.21       |       47.29       |      47.35       |       99.09        | 2.68e+08 | 3.36e+07 |      12.41%      |    164.53%    |
| 32  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 32, 32]]  | bf16  |      201.81      |      204.87       |      206.84      |       196.18       | 5.37e+08 | 6.71e+07 |      5.81%       |    76.98%     |
| 32  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 32, 32]]  | bf16  |      407.3       |       409.2       |      410.51      |       390.36       | 1.07e+09 | 1.34e+08 |      5.76%       |    76.28%     |
| 32  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 32, 32]]  | bf16  |      810.88      |      811.91       |      812.65      |       778.72       | 2.15e+09 | 2.68e+08 |      5.78%       |    76.63%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 2, 64, 32]]    | bf16  |       3.15       |       3.17        |       3.19       |        2.02        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.6%      |
| 64  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 2, 64, 32]]    | bf16  |       3.3        |       3.33        |       3.36       |        2.05        | 1.31e+05 | 1.64e+04 |      0.09%       |     1.15%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 2, 64, 32]]    | bf16  |       3.29       |       3.31        |       3.32       |        2.09        | 2.62e+05 | 3.28e+04 |      0.17%       |     2.31%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 2, 64, 32]]   | bf16  |       4.04       |       4.07        |       4.1        |        8.07        | 1.68e+07 | 2.10e+06 |      9.07%       |    120.16%    |
| 64  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 2, 64, 32]]   | bf16  |       5.99       |       6.01        |       6.02       |       14.14        | 3.36e+07 | 4.19e+06 |      12.23%      |    162.09%    |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 2, 64, 32]]   | bf16  |       8.6        |       8.64        |       8.69       |       26.27        | 6.71e+07 | 8.39e+06 |      17.04%      |    225.79%    |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 2, 64, 32]]   | bf16  |      14.26       |       14.33       |       14.4       |       50.55        | 1.34e+08 | 1.68e+07 |      20.55%      |    272.34%    |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 2, 64, 32]]   | bf16  |      47.08       |       47.3        |      47.47       |       99.09        | 2.68e+08 | 3.36e+07 |      12.45%      |    164.98%    |
| 64  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 4, 64, 32]]    | bf16  |       3.26       |        3.3        |       3.36       |        2.05        | 1.31e+05 | 1.64e+04 |      0.09%       |     1.16%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 4, 64, 32]]    | bf16  |       3.23       |       3.26        |       3.29       |        2.09        | 2.62e+05 | 3.28e+04 |      0.18%       |     2.35%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 4, 64, 32]]    | bf16  |       3.29       |       3.31        |       3.33       |        2.19        | 5.24e+05 | 6.55e+04 |      0.35%       |     4.61%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 4, 64, 32]]   | bf16  |       6.0        |       6.02        |       6.04       |       14.14        | 3.36e+07 | 4.19e+06 |      12.21%      |    161.82%    |
| 64  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 4, 64, 32]]   | bf16  |       8.61       |       8.63        |       8.65       |       26.27        | 6.71e+07 | 8.39e+06 |      17.02%      |    225.53%    |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 4, 64, 32]]   | bf16  |      14.31       |       14.36       |      14.41       |       50.55        | 1.34e+08 | 1.68e+07 |      20.48%      |    271.39%    |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 4, 64, 32]]   | bf16  |      45.91       |       46.24       |      46.49       |       99.09        | 2.68e+08 | 3.36e+07 |      12.77%      |    169.18%    |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 4, 64, 32]]   | bf16  |      206.0       |      208.24       |      209.75      |       196.18       | 5.37e+08 | 6.71e+07 |      5.69%       |    75.41%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 8, 64, 32]]    | bf16  |       3.27       |       3.29        |       3.31       |        2.09        | 2.62e+05 | 3.28e+04 |      0.18%       |     2.32%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 8, 64, 32]]    | bf16  |       3.28       |       3.32        |       3.36       |        2.19        | 5.24e+05 | 6.55e+04 |      0.35%       |     4.63%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 8, 64, 32]]    | bf16  |       3.29       |        3.3        |       3.32       |        2.38        | 1.05e+06 | 1.31e+05 |       0.7%       |     9.22%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 8, 64, 32]]   | bf16  |       8.58       |       8.62        |       8.67       |       26.27        | 6.71e+07 | 8.39e+06 |      17.08%      |    226.32%    |
| 64  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 8, 64, 32]]   | bf16  |      14.32       |       14.35       |      14.38       |       50.55        | 1.34e+08 | 1.68e+07 |      20.46%      |    271.2%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 8, 64, 32]]   | bf16  |      45.58       |       46.04       |      46.35       |       99.09        | 2.68e+08 | 3.36e+07 |      12.86%      |    170.41%    |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 8, 64, 32]]   | bf16  |      204.62      |      207.54       |      209.51      |       196.18       | 5.37e+08 | 6.71e+07 |      5.73%       |    75.92%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 8, 64, 32]]   | bf16  |      411.22      |      412.68       |      413.7       |       390.36       | 1.07e+09 | 1.34e+08 |       5.7%       |    75.55%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 16, 64, 32]]    | bf16  |       3.31       |       3.33        |       3.36       |        2.19        | 5.24e+05 | 6.55e+04 |      0.35%       |     4.58%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 16, 64, 32]]    | bf16  |       3.31       |       3.31        |       3.32       |        2.38        | 1.05e+06 | 1.31e+05 |      0.69%       |     9.17%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 16, 64, 32]]    | bf16  |       3.4        |       3.42        |       3.44       |        2.76        | 2.10e+06 | 2.62e+05 |      1.35%       |    17.85%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 16, 64, 32]]   | bf16  |      14.28       |       14.3        |      14.32       |       50.55        | 1.34e+08 | 1.68e+07 |      20.52%      |    271.96%    |
| 64  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 16, 64, 32]]   | bf16  |      45.68       |       45.83       |      45.98       |       99.09        | 2.68e+08 | 3.36e+07 |      12.83%      |    170.04%    |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 16, 64, 32]]  | bf16  |      206.16      |      208.22       |      209.56      |       196.18       | 5.37e+08 | 6.71e+07 |      5.69%       |    75.35%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 16, 64, 32]]  | bf16  |      412.46      |      414.84       |      416.6       |       390.36       | 1.07e+09 | 1.34e+08 |      5.68%       |    75.33%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 16, 64, 32]]  | bf16  |      817.9       |      819.48       |      820.64      |       778.72       | 2.15e+09 | 2.68e+08 |      5.73%       |    75.97%     |
| 64  | 32  |   [1, 1, 1, 32]    | True  |   [[1, 32, 64, 32]]    | bf16  |       3.34       |       3.38        |       3.43       |        2.38        | 1.05e+06 | 1.31e+05 |      0.69%       |     9.08%     |
| 64  | 32  |   [2, 1, 1, 32]    | True  |   [[2, 32, 64, 32]]    | bf16  |       3.38       |       3.41        |       3.45       |        2.76        | 2.10e+06 | 2.62e+05 |      1.35%       |    17.95%     |
| 64  | 32  |   [4, 1, 1, 32]    | True  |   [[4, 32, 64, 32]]    | bf16  |       3.46       |        3.5        |       3.54       |        3.52        | 4.19e+06 | 5.24e+05 |      2.65%       |    35.08%     |
| 64  | 32  |  [256, 1, 1, 32]   | True  |  [[256, 32, 64, 32]]   | bf16  |      44.95       |       45.33       |       45.6       |       99.09        | 2.68e+08 | 3.36e+07 |      13.04%      |    172.8%     |
| 64  | 32  |  [512, 1, 1, 32]   | True  |  [[512, 32, 64, 32]]   | bf16  |      205.51      |      208.22       |      209.99      |       196.18       | 5.37e+08 | 6.71e+07 |       5.7%       |    75.59%     |
| 64  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 32, 64, 32]]  | bf16  |      413.63      |      415.83       |      417.34      |       390.36       | 1.07e+09 | 1.34e+08 |      5.67%       |    75.11%     |
| 64  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 32, 64, 32]]  | bf16  |      820.13      |      820.78       |      821.31      |       778.72       | 2.15e+09 | 2.68e+08 |      5.72%       |    75.77%     |
| 64  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 32, 64, 32]]  | bf16  |     1636.14      |      1637.55      |     1638.68      |      1555.45       | 4.29e+09 | 5.37e+08 |      5.73%       |    75.96%     |
|  1  | 64  |   [1, 1, 1, 64]    | True  |    [[1, 2, 1, 64]]     | bf16  |       2.38       |        2.4        |       2.42       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.02%     |
|  1  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 2, 1, 64]]     | bf16  |       2.39       |       2.44        |       2.5        |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.05%     |
|  1  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 2, 1, 64]]     | bf16  |       2.41       |       2.44        |       2.47       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.1%      |
|  1  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 2, 1, 64]]    | bf16  |       2.91       |       2.95        |       3.01       |        2.19        | 5.24e+05 | 6.55e+04 |      0.39%       |     5.21%     |
